600	0
599	0
598	0
597	0
596	0
595	0
594	0
593	0
592	0
591	0
590	0
589	0
588	0
587	0
586	0
585	0
584	0
583	0
582	0
581	0
580	0
579	0
578	0
577	0
576	0
575	0
574	0
573	0
572	0
571	0
570	0
569	0
568	0
567	0
566	0
565	0
564	0
563	0
562	0
561	0
560	0
559	0
558	0
557	0
556	0
555	0
554	0
553	0
552	0
551	0
550	0
549	0
548	0
547	0
546	0
545	0
544	0
543	0
542	0
541	0
540	0
539	0
538	0
537	0
536	0
535	0
534	0
533	0
532	0
531	0
530	0
529	0
528	0
527	0
526	0
525	0
524	0
523	0
522	0
521	0
520	0
519	0
518	0
517	0
516	0
515	0
514	0
513	0
512	0
511	0
510	0
509	0
508	0
507	0
506	0
505	0
504	16
503	0
502	0
501	0
500	8
499	0
498	16
497	8
496	16
495	32
494	112
493	80
492	344
491	168
490	344
489	272
488	336
487	408
486	640
485	560
484	640
483	704
482	872
481	824
480	880
479	912
478	976
477	992
476	992
475	984
474	992
473	992
472	1000
471	992
470	992
469	992
468	1000
467	992
466	1000
465	1000
464	1000
463	1000
462	1000
461	1000
460	1000
459	1000
458	1000
457	1000
456	1000
455	1000
454	1000
453	1000
452	1000
451	1000
450	1000
449	1000
448	1000
447	1000
446	1000
445	1000
444	1000
443	1000
442	1000
441	1000
440	1000
439	1000
438	1000
437	1000
436	1000
435	1000
434	1000
433	1000
432	1000
431	1000
430	1000
429	1000
428	1000
427	1000
426	1000
425	1000
424	1000
423	1000
422	1000
421	1000
420	1000
419	1000
418	1000
417	1000
416	1000
415	1000
414	1040
413	1280
412	1456
411	1088
410	1472
409	1288
408	4672
407	1680
406	2848
405	2384
404	4648
403	3352
402	4640
401	4296
400	4664
399	4888
398	4552
397	2952
396	2376
395	4088
394	2376
393	2912
392	1008
391	1904
390	1176
389	1328
388	1008
387	1088
386	1008
385	1024
384	1008
383	1000
382	1000
381	1000
380	1000
379	1000
378	1000
377	1000
376	1000
375	1000
374	1000
373	1000
372	1000
371	1000
370	1000
369	1000
368	1000
367	1000
366	1000
365	1000
364	1000
363	1000
362	1000
361	1000
360	1000
359	1000
358	1000
357	1000
356	1000
355	1000
354	1000
353	1000
352	1000
351	1000
350	1000
349	1000
348	1000
347	1000
346	1000
345	1000
344	1000
343	1000
342	1000
341	1000
340	1000
339	1000
338	1000
337	1000
336	1000
335	1000
334	992
333	992
332	976
331	992
330	976
329	984
328	976
327	960
326	888
325	920
324	888
323	848
322	648
321	720
320	656
319	576
318	336
317	416
316	104
315	264
314	112
313	152
312	0
311	72
310	16
309	32
308	16
307	8
306	0
305	0
304	0
303	0
302	0
301	0
300	0
299	0
298	0
297	0
296	0
295	0
294	0
293	0
292	0
291	0
290	0
289	0
288	0
287	0
286	0
285	0
284	0
283	0
282	0
281	0
280	0
279	0
278	0
277	0
276	0
275	0
274	0
273	0
272	0
271	0
270	0
269	0
268	0
267	0
266	0
265	0
264	0
263	0
262	0
261	0
260	0
259	0
258	0
257	0
256	0
255	0
254	0
253	0
252	0
251	0
250	0
249	0
248	0
247	0
246	0
245	0
244	0
243	0
242	0
241	0
240	0
239	0
238	0
237	0
236	0
235	0
234	0
233	0
232	0
231	0
230	0
229	0
228	0
227	0
226	0
225	0
224	0
223	0
222	0
221	0
220	0
219	0
218	0
217	0
216	0
215	0
214	0
213	0
212	0
211	0
210	0
209	0
208	0
207	0
206	0
205	0
204	0
203	0
202	0
201	0
200	0
