timestamp,medianEnergy,RunPeriod
1.5095e+09,2.985e-06,30/10/2017
1.5095e+09,2.7952e-06,30/10/2017
1.5095e+09,3.067e-06,30/10/2017
1.5095e+09,2.8951e-06,30/10/2017
1.5095e+09,2.8e-06,30/10/2017
1.5095e+09,3.0297e-06,30/10/2017
1.5095e+09,2.9648e-06,30/10/2017
1.5095e+09,2.7846e-06,30/10/2017
1.5095e+09,2.9828e-06,30/10/2017
1.5095e+09,2.9479e-06,30/10/2017
1.5095e+09,3.1463e-06,30/10/2017
1.5095e+09,2.7198e-06,30/10/2017
1.5095e+09,2.6492e-06,30/10/2017
1.5095e+09,3.1514e-06,30/10/2017
1.5095e+09,3.3925e-06,30/10/2017
1.5095e+09,3.3076e-06,30/10/2017
1.5095e+09,3.5141e-06,30/10/2017
1.5095e+09,3.0545e-06,30/10/2017
1.5095e+09,2.8069e-06,30/10/2017
1.5095e+09,2.9959e-06,30/10/2017
1.5095e+09,3.1994e-06,30/10/2017
1.5095e+09,2.8954e-06,30/10/2017
1.5095e+09,3.2158e-06,30/10/2017
1.5096e+09,3.143e-06,30/10/2017
1.5096e+09,2.9399e-06,30/10/2017
1.5096e+09,2.8099e-06,30/10/2017
1.5096e+09,2.8623e-06,30/10/2017
1.5096e+09,2.7469e-06,30/10/2017
1.5096e+09,2.637e-06,30/10/2017
1.5096e+09,2.5044e-06,30/10/2017
1.5096e+09,2.5684e-06,30/10/2017
1.5096e+09,2.6558e-06,30/10/2017
1.5096e+09,3.0412e-06,30/10/2017
1.5096e+09,2.8252e-06,30/10/2017
1.5096e+09,2.7681e-06,30/10/2017
1.5096e+09,2.9948e-06,30/10/2017
1.5096e+09,3.0362e-06,30/10/2017
1.5096e+09,2.805e-06,30/10/2017
1.5096e+09,2.8598e-06,30/10/2017
1.5096e+09,3.402e-06,30/10/2017
1.5096e+09,3.2416e-06,30/10/2017
1.5096e+09,2.5702e-06,30/10/2017
1.5096e+09,2.79e-06,30/10/2017
1.5096e+09,2.7377e-06,30/10/2017
1.5096e+09,2.8397e-06,30/10/2017
1.5096e+09,2.4704e-06,30/10/2017
1.5096e+09,2.7861e-06,30/10/2017
1.5096e+09,2.6228e-06,30/10/2017
1.5096e+09,2.9978e-06,30/10/2017
1.5096e+09,4.9512e-06,30/10/2017
1.5096e+09,2.7761e-06,30/10/2017
1.5096e+09,2.8679e-06,30/10/2017
1.5096e+09,2.6496e-06,30/10/2017
1.5096e+09,2.8137e-06,30/10/2017
1.5096e+09,2.81e-06,30/10/2017
1.5096e+09,2.9379e-06,30/10/2017
1.5096e+09,3.1453e-06,30/10/2017
1.5096e+09,3.4357e-06,30/10/2017
1.5096e+09,2.6706e-06,30/10/2017
1.5096e+09,2.8232e-06,30/10/2017
1.5096e+09,3.0795e-06,30/10/2017
1.5096e+09,2.9055e-06,30/10/2017
1.5096e+09,2.8385e-06,30/10/2017
1.5096e+09,2.8462e-06,30/10/2017
1.5096e+09,2.9443e-06,30/10/2017
1.5096e+09,2.5823e-06,30/10/2017
1.5096e+09,2.6672e-06,30/10/2017
1.5096e+09,2.7251e-06,30/10/2017
1.5096e+09,2.655e-06,30/10/2017
1.5096e+09,3.2411e-06,30/10/2017
1.5096e+09,2.657e-06,30/10/2017
1.5096e+09,3.0903e-06,30/10/2017
1.5096e+09,2.6475e-06,30/10/2017
1.5096e+09,2.7985e-06,30/10/2017
1.5096e+09,2.4989e-06,30/10/2017
1.5096e+09,2.7004e-06,30/10/2017
1.5096e+09,2.494e-06,30/10/2017
1.5096e+09,3.0164e-06,30/10/2017
1.5096e+09,2.9634e-06,30/10/2017
1.5097e+09,2.8731e-06,30/10/2017
1.5097e+09,3.3377e-06,30/10/2017
1.5097e+09,2.892e-06,30/10/2017
1.5097e+09,2.739e-06,30/10/2017
1.5097e+09,2.8804e-06,30/10/2017
1.5097e+09,2.8314e-06,30/10/2017
1.5097e+09,2.8818e-06,30/10/2017
1.5097e+09,2.6697e-06,30/10/2017
1.5097e+09,2.5996e-06,30/10/2017
1.5097e+09,3.1012e-06,30/10/2017
1.5097e+09,3.0328e-06,30/10/2017
1.5097e+09,3.3715e-06,30/10/2017
1.5097e+09,2.6495e-06,30/10/2017
1.5097e+09,2.7931e-06,30/10/2017
1.5097e+09,2.6277e-06,30/10/2017
1.5097e+09,3.2567e-06,30/10/2017
1.5097e+09,3.2069e-06,30/10/2017
1.5097e+09,3.0122e-06,30/10/2017
1.5097e+09,2.8368e-06,30/10/2017
1.5097e+09,2.9172e-06,30/10/2017
1.5097e+09,2.8649e-06,30/10/2017
1.5097e+09,2.8933e-06,30/10/2017
1.5097e+09,2.7499e-06,30/10/2017
1.5097e+09,3.1325e-06,30/10/2017
1.5097e+09,3.1493e-06,30/10/2017
1.5097e+09,2.8725e-06,30/10/2017
1.5097e+09,3.1295e-06,30/10/2017
1.5097e+09,2.8784e-06,30/10/2017
1.5097e+09,2.7666e-06,30/10/2017
1.5097e+09,2.5861e-06,30/10/2017
1.5097e+09,2.6779e-06,30/10/2017
1.5097e+09,2.8375e-06,30/10/2017
1.5097e+09,2.5961e-06,30/10/2017
1.5097e+09,2.4886e-06,30/10/2017
1.5097e+09,2.9617e-06,30/10/2017
1.5097e+09,2.8742e-06,30/10/2017
1.5097e+09,2.7102e-06,30/10/2017
1.5097e+09,2.8102e-06,30/10/2017
1.5097e+09,3.0881e-06,30/10/2017
1.5097e+09,2.4283e-06,30/10/2017
1.5097e+09,3.005e-06,30/10/2017
1.5097e+09,3.0023e-06,30/10/2017
1.5097e+09,2.5165e-06,30/10/2017
1.5097e+09,2.5261e-06,30/10/2017
1.5097e+09,2.7366e-06,30/10/2017
1.5097e+09,2.7594e-06,30/10/2017
1.5097e+09,3.1769e-06,30/10/2017
1.5097e+09,2.7939e-06,30/10/2017
1.5097e+09,3.4607e-06,30/10/2017
1.5097e+09,3.0541e-06,30/10/2017
1.5097e+09,2.8202e-06,30/10/2017
1.5097e+09,2.9282e-06,30/10/2017
1.5097e+09,2.7119e-06,30/10/2017
1.5097e+09,2.712e-06,30/10/2017
1.5097e+09,2.7944e-06,30/10/2017
1.5097e+09,3.0339e-06,30/10/2017
1.5098e+09,2.6937e-06,30/10/2017
1.5098e+09,2.7615e-06,30/10/2017
1.5098e+09,2.7648e-06,30/10/2017
1.5098e+09,2.6263e-06,30/10/2017
1.5098e+09,2.9872e-06,30/10/2017
1.5098e+09,2.7495e-06,30/10/2017
1.5098e+09,2.8258e-06,30/10/2017
1.5098e+09,2.7617e-06,30/10/2017
1.5098e+09,3.1496e-06,30/10/2017
1.5098e+09,2.7754e-06,30/10/2017
1.5098e+09,3.1459e-06,30/10/2017
1.5098e+09,3.2196e-06,30/10/2017
1.5098e+09,2.6299e-06,30/10/2017
1.5098e+09,3.0142e-06,30/10/2017
1.5098e+09,2.7656e-06,30/10/2017
1.5098e+09,3.2418e-06,30/10/2017
1.5098e+09,2.8324e-06,30/10/2017
1.5098e+09,2.6243e-06,30/10/2017
1.5098e+09,2.7524e-06,30/10/2017
1.5098e+09,2.6365e-06,30/10/2017
1.5098e+09,2.9042e-06,30/10/2017
1.5098e+09,2.6664e-06,30/10/2017
1.5098e+09,2.8138e-06,30/10/2017
1.5098e+09,2.9765e-06,30/10/2017
1.5098e+09,2.9071e-06,30/10/2017
1.5098e+09,3.1112e-06,30/10/2017
1.5098e+09,2.6306e-06,30/10/2017
1.5098e+09,2.6283e-06,30/10/2017
1.5098e+09,3.005e-06,30/10/2017
1.5098e+09,2.7481e-06,30/10/2017
1.5098e+09,2.5587e-06,30/10/2017
1.5098e+09,2.7683e-06,30/10/2017
1.5098e+09,2.8262e-06,30/10/2017
1.5098e+09,2.9825e-06,30/10/2017
1.5098e+09,3.0069e-06,30/10/2017
1.5098e+09,2.7762e-06,30/10/2017
1.5098e+09,3.0292e-06,30/10/2017
1.5098e+09,2.821e-06,30/10/2017
1.5098e+09,2.5421e-06,30/10/2017
1.5098e+09,2.9667e-06,30/10/2017
1.5098e+09,2.6404e-06,30/10/2017
1.5098e+09,2.6964e-06,30/10/2017
1.5098e+09,2.6918e-06,30/10/2017
1.5098e+09,2.7519e-06,30/10/2017
1.5098e+09,2.8141e-06,30/10/2017
1.5098e+09,2.6752e-06,30/10/2017
1.5098e+09,2.5746e-06,30/10/2017
1.5098e+09,2.6362e-06,30/10/2017
1.5098e+09,2.5804e-06,30/10/2017
1.5098e+09,2.3286e-06,30/10/2017
1.5098e+09,2.7183e-06,30/10/2017
1.5098e+09,2.8686e-06,30/10/2017
1.5098e+09,2.8004e-06,30/10/2017
1.5098e+09,2.9755e-06,30/10/2017
1.5098e+09,2.6896e-06,30/10/2017
1.5098e+09,2.7984e-06,30/10/2017
1.5099e+09,2.8019e-06,30/10/2017
1.5099e+09,2.5043e-06,30/10/2017
1.5099e+09,2.9363e-06,30/10/2017
1.5099e+09,3.059e-06,30/10/2017
1.5099e+09,2.2377e-06,30/10/2017
1.5099e+09,2.827e-06,30/10/2017
1.5099e+09,2.8047e-06,30/10/2017
1.5099e+09,2.6963e-06,30/10/2017
1.5099e+09,3.0845e-06,30/10/2017
1.5099e+09,2.7203e-06,30/10/2017
1.5099e+09,2.8784e-06,30/10/2017
1.5099e+09,2.8287e-06,30/10/2017
1.5099e+09,2.6579e-06,30/10/2017
1.5099e+09,2.7383e-06,30/10/2017
1.5099e+09,2.6817e-06,30/10/2017
1.5099e+09,2.9015e-06,30/10/2017
1.5099e+09,2.602e-06,30/10/2017
1.5099e+09,2.8711e-06,30/10/2017
1.5099e+09,2.5966e-06,30/10/2017
1.5099e+09,2.672e-06,30/10/2017
1.5099e+09,3.0995e-06,30/10/2017
1.5099e+09,2.7694e-06,30/10/2017
1.5099e+09,2.7594e-06,30/10/2017
1.5099e+09,2.6814e-06,30/10/2017
1.5099e+09,2.7853e-06,30/10/2017
1.5099e+09,2.4787e-06,30/10/2017
1.5099e+09,2.7449e-06,30/10/2017
1.5099e+09,2.771e-06,30/10/2017
1.5099e+09,2.633e-06,30/10/2017
1.5099e+09,2.7162e-06,30/10/2017
1.5099e+09,3.005e-06,30/10/2017
1.5099e+09,2.442e-06,30/10/2017
1.5099e+09,2.7931e-06,30/10/2017
1.5099e+09,2.5567e-06,30/10/2017
1.5099e+09,2.844e-06,30/10/2017
1.5099e+09,3.008e-06,30/10/2017
1.5099e+09,2.307e-06,30/10/2017
1.5099e+09,2.8417e-06,30/10/2017
1.5099e+09,2.8402e-06,30/10/2017
1.5099e+09,2.7311e-06,30/10/2017
1.5099e+09,2.3997e-06,30/10/2017
1.5099e+09,2.9716e-06,30/10/2017
1.5099e+09,3.282e-06,30/10/2017
1.5099e+09,3.0134e-06,30/10/2017
1.5099e+09,2.959e-06,30/10/2017
1.5099e+09,3.2293e-06,30/10/2017
1.5099e+09,2.9604e-06,30/10/2017
1.5099e+09,3.1148e-06,30/10/2017
1.5099e+09,2.9733e-06,30/10/2017
1.5099e+09,2.8475e-06,30/10/2017
1.5099e+09,2.463e-06,30/10/2017
1.5099e+09,2.499e-06,30/10/2017
1.5099e+09,2.5976e-06,30/10/2017
1.5099e+09,2.8925e-06,30/10/2017
1.5099e+09,2.5547e-06,30/10/2017
1.51e+09,3.2596e-06,30/10/2017
1.51e+09,3.1154e-06,30/10/2017
1.51e+09,2.7066e-06,30/10/2017
1.51e+09,2.8097e-06,30/10/2017
1.51e+09,2.6691e-06,30/10/2017
1.51e+09,2.9374e-06,30/10/2017
1.51e+09,2.6766e-06,30/10/2017
1.51e+09,2.9643e-06,30/10/2017
1.51e+09,2.82e-06,30/10/2017
1.51e+09,2.9432e-06,30/10/2017
1.51e+09,3.0273e-06,30/10/2017
1.51e+09,2.986e-06,30/10/2017
1.51e+09,2.6664e-06,30/10/2017
1.51e+09,2.9083e-06,30/10/2017
1.51e+09,2.8704e-06,30/10/2017
1.51e+09,2.9686e-06,30/10/2017
1.51e+09,2.966e-06,30/10/2017
1.51e+09,3.0539e-06,30/10/2017
1.51e+09,2.8718e-06,30/10/2017
1.51e+09,2.968e-06,30/10/2017
1.51e+09,2.8735e-06,30/10/2017
1.51e+09,2.8203e-06,30/10/2017
1.51e+09,3.2293e-06,30/10/2017
1.51e+09,3.0282e-06,30/10/2017
1.51e+09,2.8927e-06,30/10/2017
1.51e+09,2.9335e-06,30/10/2017
1.51e+09,2.6795e-06,30/10/2017
1.51e+09,2.9825e-06,30/10/2017
1.51e+09,2.4718e-06,30/10/2017
1.51e+09,3.1176e-06,30/10/2017
1.51e+09,2.8785e-06,30/10/2017
1.51e+09,2.9789e-06,30/10/2017
1.51e+09,3.0544e-06,30/10/2017
1.51e+09,2.9085e-06,30/10/2017
1.51e+09,3.0741e-06,30/10/2017
1.51e+09,3.2824e-06,30/10/2017
1.51e+09,2.7902e-06,30/10/2017
1.51e+09,2.982e-06,30/10/2017
1.51e+09,2.7489e-06,30/10/2017
1.51e+09,2.7741e-06,30/10/2017
1.51e+09,2.7855e-06,30/10/2017
1.51e+09,3.3286e-06,30/10/2017
1.51e+09,2.8979e-06,30/10/2017
1.51e+09,2.8968e-06,30/10/2017
1.51e+09,3.2343e-06,30/10/2017
1.51e+09,2.8422e-06,30/10/2017
1.51e+09,2.5634e-06,30/10/2017
1.51e+09,2.7809e-06,30/10/2017
1.51e+09,3.1186e-06,30/10/2017
1.51e+09,2.894e-06,30/10/2017
1.51e+09,2.791e-06,30/10/2017
1.51e+09,2.9337e-06,30/10/2017
1.51e+09,2.7007e-06,30/10/2017
1.51e+09,2.8829e-06,30/10/2017
1.51e+09,2.6595e-06,30/10/2017
1.5101e+09,2.8195e-06,30/10/2017
1.5101e+09,2.5524e-06,30/10/2017
1.5101e+09,2.7187e-06,30/10/2017
1.5101e+09,3.0438e-06,30/10/2017
1.5101e+09,2.8579e-06,30/10/2017
1.5101e+09,2.6291e-06,30/10/2017
1.5101e+09,3.0992e-06,30/10/2017
1.5101e+09,3.0331e-06,30/10/2017
1.5101e+09,2.7729e-06,30/10/2017
1.5101e+09,3.1281e-06,30/10/2017
1.5101e+09,2.74e-06,30/10/2017
1.5101e+09,2.9004e-06,30/10/2017
1.5101e+09,2.8779e-06,30/10/2017
1.5101e+09,3.2314e-06,30/10/2017
1.5101e+09,2.8881e-06,30/10/2017
1.5101e+09,2.7858e-06,30/10/2017
1.5101e+09,2.688e-06,30/10/2017
1.5101e+09,2.7485e-06,30/10/2017
1.5101e+09,2.3734e-06,30/10/2017
1.5101e+09,2.4955e-06,30/10/2017
1.5101e+09,2.7809e-06,30/10/2017
1.5101e+09,2.6405e-06,30/10/2017
1.5101e+09,2.6816e-06,30/10/2017
1.5101e+09,2.6624e-06,30/10/2017
1.5101e+09,3.121e-06,30/10/2017
1.5101e+09,2.8745e-06,30/10/2017
1.5101e+09,2.6798e-06,30/10/2017
1.5101e+09,2.6422e-06,30/10/2017
1.5101e+09,2.876e-06,30/10/2017
1.5101e+09,2.5181e-06,30/10/2017
1.5101e+09,2.7167e-06,30/10/2017
1.5101e+09,2.7881e-06,30/10/2017
1.5101e+09,2.8534e-06,30/10/2017
1.5101e+09,2.861e-06,30/10/2017
1.5101e+09,2.9393e-06,30/10/2017
1.5101e+09,3.0263e-06,30/10/2017
1.5101e+09,2.592e-06,30/10/2017
1.5101e+09,3.0044e-06,30/10/2017
1.5101e+09,2.8573e-06,30/10/2017
1.5101e+09,2.6018e-06,30/10/2017
1.5101e+09,2.8108e-06,30/10/2017
1.5101e+09,2.9086e-06,30/10/2017
1.5101e+09,2.7709e-06,30/10/2017
1.5101e+09,2.933e-06,30/10/2017
1.5101e+09,2.9253e-06,30/10/2017
1.5101e+09,2.8326e-06,30/10/2017
1.5101e+09,3.234e-06,30/10/2017
1.5101e+09,2.652e-06,30/10/2017
1.5101e+09,2.8133e-06,30/10/2017
1.5101e+09,2.7777e-06,30/10/2017
1.5101e+09,2.8342e-06,30/10/2017
1.5101e+09,2.7072e-06,30/10/2017
1.5101e+09,2.878e-06,30/10/2017
1.5101e+09,3.1414e-06,30/10/2017
1.5101e+09,2.6956e-06,30/10/2017
1.5102e+09,2.709e-06,30/10/2017
1.5102e+09,2.8484e-06,30/10/2017
1.5102e+09,3.5413e-06,30/10/2017
1.5102e+09,3.154e-06,30/10/2017
1.5102e+09,2.6492e-06,30/10/2017
1.5102e+09,2.7605e-06,30/10/2017
1.5102e+09,2.8129e-06,30/10/2017
1.5102e+09,2.9185e-06,30/10/2017
1.5102e+09,2.855e-06,30/10/2017
1.5102e+09,2.8503e-06,30/10/2017
1.5102e+09,2.8369e-06,30/10/2017
1.5102e+09,3.2245e-06,30/10/2017
1.5102e+09,2.9181e-06,30/10/2017
1.5102e+09,3.0632e-06,30/10/2017
1.5102e+09,3.2509e-06,30/10/2017
1.5102e+09,3.2364e-06,30/10/2017
1.5102e+09,2.7176e-06,30/10/2017
1.5102e+09,3.0557e-06,30/10/2017
1.5102e+09,3.2856e-06,30/10/2017
1.5102e+09,2.7797e-06,30/10/2017
1.5102e+09,3.1328e-06,30/10/2017
1.5102e+09,2.9513e-06,30/10/2017
1.5102e+09,2.7397e-06,30/10/2017
1.5102e+09,2.8233e-06,30/10/2017
1.5102e+09,3.0777e-06,30/10/2017
1.5102e+09,2.6854e-06,30/10/2017
1.5102e+09,3.1529e-06,30/10/2017
1.5102e+09,2.6734e-06,30/10/2017
1.5102e+09,2.829e-06,30/10/2017
1.5102e+09,3.0176e-06,30/10/2017
1.5102e+09,3.1722e-06,30/10/2017
1.5102e+09,3.1722e-06,30/10/2017
1.5102e+09,2.6798e-06,30/10/2017
1.5102e+09,2.9044e-06,30/10/2017
1.5102e+09,2.7373e-06,30/10/2017
1.5102e+09,3.2548e-06,30/10/2017
1.5102e+09,2.6118e-06,30/10/2017
1.5102e+09,2.746e-06,30/10/2017
1.5102e+09,3.154e-06,30/10/2017
1.5102e+09,2.4141e-06,30/10/2017
1.5102e+09,2.6628e-06,30/10/2017
1.5102e+09,2.93e-06,30/10/2017
1.5102e+09,2.654e-06,30/10/2017
1.5102e+09,2.7196e-06,30/10/2017
1.5102e+09,3.1035e-06,30/10/2017
1.5102e+09,2.579e-06,30/10/2017
1.5102e+09,2.9034e-06,30/10/2017
1.5102e+09,2.9117e-06,30/10/2017
1.5102e+09,2.8884e-06,30/10/2017
1.5102e+09,3.495e-06,30/10/2017
1.5102e+09,2.5692e-06,30/10/2017
1.5102e+09,2.9026e-06,30/10/2017
1.5102e+09,2.3627e-06,30/10/2017
1.5103e+09,2.6904e-06,30/10/2017
1.5103e+09,2.8515e-06,30/10/2017
1.5103e+09,3.1015e-06,30/10/2017
1.5103e+09,2.7847e-06,30/10/2017
1.5103e+09,2.5932e-06,30/10/2017
1.5103e+09,2.3824e-06,30/10/2017
1.5103e+09,2.5413e-06,30/10/2017
1.5103e+09,2.6954e-06,30/10/2017
1.5103e+09,2.9937e-06,30/10/2017
1.5103e+09,3.1443e-06,30/10/2017
1.5103e+09,2.562e-06,30/10/2017
1.5103e+09,2.9222e-06,30/10/2017
1.5103e+09,3.016e-06,30/10/2017
1.5103e+09,2.7996e-06,30/10/2017
1.5103e+09,2.5918e-06,30/10/2017
1.5103e+09,2.7542e-06,30/10/2017
1.5103e+09,2.5161e-06,30/10/2017
1.5103e+09,2.8731e-06,30/10/2017
1.5103e+09,3.0643e-06,30/10/2017
1.5103e+09,3.1153e-06,30/10/2017
1.5103e+09,2.6287e-06,30/10/2017
1.5103e+09,2.6921e-06,30/10/2017
1.5103e+09,2.7415e-06,30/10/2017
1.5103e+09,2.648e-06,30/10/2017
1.5103e+09,2.6857e-06,30/10/2017
1.5103e+09,3.12e-06,30/10/2017
1.5103e+09,2.6009e-06,30/10/2017
1.5103e+09,2.7015e-06,30/10/2017
1.5103e+09,2.5092e-06,30/10/2017
1.5103e+09,2.7257e-06,30/10/2017
1.5103e+09,3.1764e-06,30/10/2017
1.5103e+09,2.7483e-06,30/10/2017
1.5103e+09,2.9103e-06,30/10/2017
1.5103e+09,3.0441e-06,30/10/2017
1.5103e+09,2.6264e-06,30/10/2017
1.5103e+09,2.4545e-06,30/10/2017
1.5103e+09,2.8998e-06,30/10/2017
1.5103e+09,2.8297e-06,30/10/2017
1.5103e+09,2.6023e-06,30/10/2017
1.5103e+09,2.2837e-06,30/10/2017
1.5103e+09,2.3697e-06,30/10/2017
1.5103e+09,2.7243e-06,30/10/2017
1.5103e+09,2.8008e-06,30/10/2017
1.5103e+09,2.8368e-06,30/10/2017
1.5103e+09,2.8374e-06,30/10/2017
1.5103e+09,2.7371e-06,30/10/2017
1.5103e+09,2.7783e-06,30/10/2017
1.5103e+09,2.5237e-06,30/10/2017
1.5103e+09,2.8375e-06,30/10/2017
1.5103e+09,2.6439e-06,30/10/2017
1.5103e+09,2.4477e-06,30/10/2017
1.5103e+09,2.4777e-06,30/10/2017
1.5103e+09,2.5637e-06,30/10/2017
1.5103e+09,2.9867e-06,30/10/2017
1.5103e+09,2.6698e-06,30/10/2017
1.5104e+09,2.8119e-06,30/10/2017
1.5104e+09,2.9957e-06,30/10/2017
1.5104e+09,2.5562e-06,30/10/2017
1.5104e+09,2.7887e-06,30/10/2017
1.5104e+09,2.7271e-06,30/10/2017
1.5104e+09,2.5896e-06,30/10/2017
1.5104e+09,2.5574e-06,30/10/2017
1.5104e+09,2.1544e-06,30/10/2017
1.5104e+09,2.9472e-06,30/10/2017
1.5104e+09,2.6911e-06,30/10/2017
1.5104e+09,2.9118e-06,30/10/2017
1.5104e+09,2.6241e-06,30/10/2017
1.5104e+09,2.7873e-06,30/10/2017
1.5104e+09,2.9803e-06,30/10/2017
1.5104e+09,2.7235e-06,30/10/2017
1.5104e+09,2.7007e-06,30/10/2017
1.5104e+09,3.0861e-06,30/10/2017
1.5104e+09,2.3551e-06,30/10/2017
1.5104e+09,2.7172e-06,30/10/2017
1.5104e+09,3.1646e-06,30/10/2017
1.5104e+09,2.5696e-06,30/10/2017
1.5104e+09,2.9061e-06,30/10/2017
1.5104e+09,2.8907e-06,30/10/2017
1.5104e+09,2.7088e-06,30/10/2017
1.5104e+09,2.7251e-06,30/10/2017
1.5104e+09,2.5237e-06,30/10/2017
1.5104e+09,2.4366e-06,30/10/2017
1.5104e+09,2.888e-06,30/10/2017
1.5104e+09,2.7639e-06,30/10/2017
1.5104e+09,2.6493e-06,30/10/2017
1.5104e+09,3.5024e-06,30/10/2017
1.5104e+09,2.6127e-06,30/10/2017
1.5104e+09,2.6766e-06,30/10/2017
1.5104e+09,2.8854e-06,30/10/2017
1.5104e+09,2.4369e-06,30/10/2017
1.5104e+09,2.6079e-06,30/10/2017
1.5104e+09,2.9593e-06,30/10/2017
1.5104e+09,2.8078e-06,30/10/2017
1.5104e+09,2.8068e-06,30/10/2017
1.5104e+09,2.5642e-06,30/10/2017
1.5104e+09,2.8578e-06,30/10/2017
1.5104e+09,2.6507e-06,30/10/2017
1.5104e+09,2.8475e-06,30/10/2017
1.5104e+09,3.0337e-06,30/10/2017
1.5104e+09,2.7961e-06,30/10/2017
1.5104e+09,2.8605e-06,30/10/2017
1.5104e+09,2.5906e-06,30/10/2017
1.5104e+09,2.994e-06,30/10/2017
1.5104e+09,2.8685e-06,30/10/2017
1.5104e+09,2.7081e-06,30/10/2017
1.5104e+09,2.8732e-06,30/10/2017
1.5104e+09,2.5554e-06,30/10/2017
1.5104e+09,2.7009e-06,30/10/2017
1.5104e+09,2.8105e-06,30/10/2017
1.5104e+09,2.9907e-06,30/10/2017
1.5104e+09,2.7227e-06,30/10/2017
1.5105e+09,2.3644e-06,30/10/2017
1.5105e+09,2.577e-06,30/10/2017
1.5105e+09,2.8708e-06,30/10/2017
1.5105e+09,2.8305e-06,30/10/2017
1.5105e+09,2.4272e-06,30/10/2017
1.5105e+09,2.7521e-06,30/10/2017
1.5105e+09,2.8075e-06,30/10/2017
1.5105e+09,2.6577e-06,30/10/2017
1.5105e+09,2.8656e-06,30/10/2017
1.5105e+09,2.7353e-06,30/10/2017
1.5105e+09,2.6539e-06,30/10/2017
1.5105e+09,2.5021e-06,30/10/2017
1.5105e+09,2.6407e-06,30/10/2017
1.5105e+09,2.8064e-06,30/10/2017
1.5105e+09,2.6583e-06,30/10/2017
1.5105e+09,2.5858e-06,30/10/2017
1.5105e+09,2.7042e-06,30/10/2017
1.5105e+09,2.6553e-06,30/10/2017
1.5105e+09,2.8899e-06,30/10/2017
1.5105e+09,2.8794e-06,30/10/2017
1.5105e+09,2.5859e-06,30/10/2017
1.5105e+09,2.6788e-06,30/10/2017
1.5105e+09,2.5799e-06,30/10/2017
1.5105e+09,2.6674e-06,30/10/2017
1.5105e+09,2.3715e-06,30/10/2017
