timestamp,medianEnergy,RunPeriod
1.5096e+09,3.0285e-06,30/10/2017
1.5096e+09,2.7164e-06,30/10/2017
1.5096e+09,2.7213e-06,30/10/2017
1.5096e+09,2.7874e-06,30/10/2017
1.5096e+09,3.0195e-06,30/10/2017
1.5096e+09,2.9923e-06,30/10/2017
1.5096e+09,2.803e-06,30/10/2017
1.5096e+09,3.2015e-06,30/10/2017
1.5096e+09,2.8087e-06,30/10/2017
1.5096e+09,2.84e-06,30/10/2017
1.5096e+09,2.6988e-06,30/10/2017
1.5096e+09,2.7276e-06,30/10/2017
1.5096e+09,3.061e-06,30/10/2017
1.5096e+09,2.9415e-06,30/10/2017
1.5096e+09,2.8214e-06,30/10/2017
1.5096e+09,2.8804e-06,30/10/2017
1.5096e+09,3.1603e-06,30/10/2017
1.5096e+09,2.7244e-06,30/10/2017
1.5096e+09,3.0074e-06,30/10/2017
1.5096e+09,2.7725e-06,30/10/2017
1.5096e+09,2.8542e-06,30/10/2017
1.5096e+09,2.7098e-06,30/10/2017
1.5096e+09,3.0949e-06,30/10/2017
1.5096e+09,2.7625e-06,30/10/2017
1.5096e+09,2.6808e-06,30/10/2017
1.5096e+09,2.7305e-06,30/10/2017
1.5096e+09,2.8706e-06,30/10/2017
1.5096e+09,2.9168e-06,30/10/2017
1.5097e+09,3.1035e-06,30/10/2017
1.5097e+09,2.8414e-06,30/10/2017
1.5097e+09,2.8309e-06,30/10/2017
1.5097e+09,2.7984e-06,30/10/2017
1.5097e+09,3.1984e-06,30/10/2017
1.5097e+09,2.7691e-06,30/10/2017
1.5097e+09,2.7394e-06,30/10/2017
1.5097e+09,3.1773e-06,30/10/2017
1.5097e+09,3.022e-06,30/10/2017
1.5097e+09,2.8632e-06,30/10/2017
1.5097e+09,2.8075e-06,30/10/2017
1.5097e+09,3.0645e-06,30/10/2017
1.5097e+09,3.0774e-06,30/10/2017
1.5097e+09,2.8654e-06,30/10/2017
1.5097e+09,2.6035e-06,30/10/2017
1.5097e+09,2.7437e-06,30/10/2017
1.5097e+09,2.7444e-06,30/10/2017
1.5097e+09,2.83e-06,30/10/2017
1.5097e+09,2.9185e-06,30/10/2017
1.5097e+09,2.6701e-06,30/10/2017
1.5097e+09,2.837e-06,30/10/2017
1.5097e+09,2.5805e-06,30/10/2017
1.5097e+09,2.9608e-06,30/10/2017
1.5097e+09,3.1437e-06,30/10/2017
1.5097e+09,3.2184e-06,30/10/2017
1.5097e+09,2.8638e-06,30/10/2017
1.5097e+09,2.5936e-06,30/10/2017
1.5097e+09,3.0291e-06,30/10/2017
1.5098e+09,2.8694e-06,30/10/2017
1.5098e+09,2.63e-06,30/10/2017
1.5098e+09,2.8297e-06,30/10/2017
1.5098e+09,2.7415e-06,30/10/2017
1.5098e+09,2.955e-06,30/10/2017
1.5098e+09,3.0274e-06,30/10/2017
1.5098e+09,2.8825e-06,30/10/2017
1.5098e+09,2.9432e-06,30/10/2017
1.5098e+09,2.8002e-06,30/10/2017
1.5098e+09,2.6157e-06,30/10/2017
1.5098e+09,2.8792e-06,30/10/2017
1.5098e+09,2.8676e-06,30/10/2017
1.5098e+09,2.9394e-06,30/10/2017
1.5098e+09,2.6859e-06,30/10/2017
1.5098e+09,2.802e-06,30/10/2017
1.5098e+09,2.6769e-06,30/10/2017
1.5098e+09,2.9359e-06,30/10/2017
1.5098e+09,2.7969e-06,30/10/2017
1.5098e+09,2.9572e-06,30/10/2017
1.5098e+09,2.7771e-06,30/10/2017
1.5098e+09,2.7069e-06,30/10/2017
1.5098e+09,2.8037e-06,30/10/2017
1.5098e+09,2.7088e-06,30/10/2017
1.5098e+09,2.6813e-06,30/10/2017
1.5098e+09,2.9183e-06,30/10/2017
1.5098e+09,2.5681e-06,30/10/2017
1.5098e+09,2.8626e-06,30/10/2017
1.5098e+09,2.7671e-06,30/10/2017
1.5098e+09,2.7712e-06,30/10/2017
1.5099e+09,2.6097e-06,30/10/2017
1.5099e+09,2.9451e-06,30/10/2017
1.5099e+09,2.8009e-06,30/10/2017
1.5099e+09,2.8569e-06,30/10/2017
1.5099e+09,2.7984e-06,30/10/2017
1.5099e+09,2.8501e-06,30/10/2017
1.5099e+09,2.7282e-06,30/10/2017
1.5099e+09,2.7478e-06,30/10/2017
1.5099e+09,2.7565e-06,30/10/2017
1.5099e+09,2.733e-06,30/10/2017
1.5099e+09,2.8588e-06,30/10/2017
1.5099e+09,2.8637e-06,30/10/2017
1.5099e+09,2.7132e-06,30/10/2017
1.5099e+09,2.7317e-06,30/10/2017
1.5099e+09,2.7452e-06,30/10/2017
1.5099e+09,2.6461e-06,30/10/2017
1.5099e+09,2.9078e-06,30/10/2017
1.5099e+09,2.6785e-06,30/10/2017
1.5099e+09,2.6535e-06,30/10/2017
1.5099e+09,2.7911e-06,30/10/2017
1.5099e+09,2.4958e-06,30/10/2017
1.5099e+09,3.1087e-06,30/10/2017
1.5099e+09,3.1917e-06,30/10/2017
1.5099e+09,3.029e-06,30/10/2017
1.5099e+09,2.8857e-06,30/10/2017
1.5099e+09,2.596e-06,30/10/2017
1.5099e+09,2.8097e-06,30/10/2017
1.5099e+09,2.9425e-06,30/10/2017
1.51e+09,2.8329e-06,30/10/2017
1.51e+09,2.7683e-06,30/10/2017
1.51e+09,2.9031e-06,30/10/2017
1.51e+09,2.9855e-06,30/10/2017
1.51e+09,2.9832e-06,30/10/2017
1.51e+09,2.9293e-06,30/10/2017
1.51e+09,2.7878e-06,30/10/2017
1.51e+09,3.0247e-06,30/10/2017
1.51e+09,2.9826e-06,30/10/2017
1.51e+09,2.8404e-06,30/10/2017
1.51e+09,2.9097e-06,30/10/2017
1.51e+09,3.0641e-06,30/10/2017
1.51e+09,2.9118e-06,30/10/2017
1.51e+09,2.7651e-06,30/10/2017
1.51e+09,3.0359e-06,30/10/2017
1.51e+09,3.0437e-06,30/10/2017
1.51e+09,3.023e-06,30/10/2017
1.51e+09,3.078e-06,30/10/2017
1.51e+09,2.8647e-06,30/10/2017
1.51e+09,2.8198e-06,30/10/2017
1.51e+09,2.9009e-06,30/10/2017
1.51e+09,3.0523e-06,30/10/2017
1.51e+09,2.6277e-06,30/10/2017
1.51e+09,3.0645e-06,30/10/2017
1.51e+09,2.8513e-06,30/10/2017
1.51e+09,2.8772e-06,30/10/2017
1.51e+09,2.8725e-06,30/10/2017
1.5101e+09,2.7708e-06,30/10/2017
1.5101e+09,2.8649e-06,30/10/2017
1.5101e+09,2.7497e-06,30/10/2017
1.5101e+09,3.1485e-06,30/10/2017
1.5101e+09,2.8803e-06,30/10/2017
1.5101e+09,2.7876e-06,30/10/2017
1.5101e+09,2.9069e-06,30/10/2017
1.5101e+09,2.8977e-06,30/10/2017
1.5101e+09,2.8348e-06,30/10/2017
1.5101e+09,2.5197e-06,30/10/2017
1.5101e+09,2.7203e-06,30/10/2017
1.5101e+09,2.7142e-06,30/10/2017
1.5101e+09,2.8406e-06,30/10/2017
1.5101e+09,2.691e-06,30/10/2017
1.5101e+09,2.7382e-06,30/10/2017
1.5101e+09,2.8254e-06,30/10/2017
1.5101e+09,2.9011e-06,30/10/2017
1.5101e+09,3.0602e-06,30/10/2017
1.5101e+09,2.7232e-06,30/10/2017
1.5101e+09,2.7974e-06,30/10/2017
1.5101e+09,2.8921e-06,30/10/2017
1.5101e+09,2.847e-06,30/10/2017
1.5101e+09,2.844e-06,30/10/2017
1.5101e+09,2.9151e-06,30/10/2017
1.5101e+09,2.8954e-06,30/10/2017
1.5101e+09,2.6889e-06,30/10/2017
1.5101e+09,2.9292e-06,30/10/2017
1.5101e+09,2.9598e-06,30/10/2017
1.5102e+09,2.8164e-06,30/10/2017
1.5102e+09,2.875e-06,30/10/2017
1.5102e+09,2.738e-06,30/10/2017
1.5102e+09,2.9239e-06,30/10/2017
1.5102e+09,2.8469e-06,30/10/2017
1.5102e+09,3.1003e-06,30/10/2017
1.5102e+09,3.0756e-06,30/10/2017
1.5102e+09,2.9243e-06,30/10/2017
1.5102e+09,3.1827e-06,30/10/2017
1.5102e+09,2.9283e-06,30/10/2017
1.5102e+09,2.7977e-06,30/10/2017
1.5102e+09,3.0372e-06,30/10/2017
1.5102e+09,2.9136e-06,30/10/2017
1.5102e+09,2.7802e-06,30/10/2017
1.5102e+09,3.1551e-06,30/10/2017
1.5102e+09,2.9352e-06,30/10/2017
1.5102e+09,2.7788e-06,30/10/2017
1.5102e+09,2.9592e-06,30/10/2017
1.5102e+09,2.8888e-06,30/10/2017
1.5102e+09,2.6501e-06,30/10/2017
1.5102e+09,2.7136e-06,30/10/2017
1.5102e+09,2.9253e-06,30/10/2017
1.5102e+09,2.7808e-06,30/10/2017
1.5102e+09,2.9886e-06,30/10/2017
1.5102e+09,2.81e-06,30/10/2017
1.5102e+09,2.5751e-06,30/10/2017
1.5103e+09,3.7523e-06,30/10/2017
1.5103e+09,2.6357e-06,30/10/2017
1.5103e+09,2.9535e-06,30/10/2017
1.5103e+09,2.5775e-06,30/10/2017
1.5103e+09,2.6269e-06,30/10/2017
1.5103e+09,3.0037e-06,30/10/2017
1.5103e+09,2.7244e-06,30/10/2017
1.5103e+09,2.8893e-06,30/10/2017
1.5103e+09,2.6607e-06,30/10/2017
1.5103e+09,2.7939e-06,30/10/2017
1.5103e+09,3.1519e-06,30/10/2017
1.5103e+09,2.5979e-06,30/10/2017
1.5103e+09,2.7283e-06,30/10/2017
1.5103e+09,2.8623e-06,30/10/2017
1.5103e+09,2.618e-06,30/10/2017
1.5103e+09,2.6764e-06,30/10/2017
1.5103e+09,2.866e-06,30/10/2017
1.5103e+09,3.0666e-06,30/10/2017
1.5103e+09,2.5948e-06,30/10/2017
1.5103e+09,2.8514e-06,30/10/2017
1.5103e+09,2.3715e-06,30/10/2017
1.5103e+09,2.5289e-06,30/10/2017
1.5103e+09,2.7757e-06,30/10/2017
1.5103e+09,2.8861e-06,30/10/2017
1.5103e+09,2.6941e-06,30/10/2017
1.5103e+09,2.7202e-06,30/10/2017
1.5103e+09,2.4302e-06,30/10/2017
1.5103e+09,2.8724e-06,30/10/2017
1.5103e+09,2.7131e-06,30/10/2017
1.5104e+09,2.8941e-06,30/10/2017
1.5104e+09,2.8358e-06,30/10/2017
1.5104e+09,2.603e-06,30/10/2017
1.5104e+09,2.1958e-06,30/10/2017
1.5104e+09,2.744e-06,30/10/2017
1.5104e+09,2.8249e-06,30/10/2017
1.5104e+09,2.8428e-06,30/10/2017
1.5104e+09,2.7729e-06,30/10/2017
1.5104e+09,2.5281e-06,30/10/2017
1.5104e+09,2.9336e-06,30/10/2017
1.5104e+09,2.6964e-06,30/10/2017
1.5104e+09,2.8602e-06,30/10/2017
1.5104e+09,2.5459e-06,30/10/2017
1.5104e+09,2.801e-06,30/10/2017
1.5104e+09,2.7249e-06,30/10/2017
1.5104e+09,2.7721e-06,30/10/2017
1.5104e+09,2.835e-06,30/10/2017
1.5104e+09,2.5778e-06,30/10/2017
1.5104e+09,2.826e-06,30/10/2017
1.5104e+09,2.6292e-06,30/10/2017
1.5104e+09,2.8349e-06,30/10/2017
1.5104e+09,2.865e-06,30/10/2017
1.5104e+09,2.8661e-06,30/10/2017
1.5104e+09,3.1176e-06,30/10/2017
1.5104e+09,2.9952e-06,30/10/2017
1.5104e+09,2.7443e-06,30/10/2017
1.5104e+09,2.6414e-06,30/10/2017
1.5104e+09,2.9019e-06,30/10/2017
1.5105e+09,2.5154e-06,30/10/2017
1.5105e+09,2.8648e-06,30/10/2017
1.5105e+09,2.4655e-06,30/10/2017
1.5105e+09,2.87e-06,30/10/2017
1.5105e+09,2.711e-06,30/10/2017
1.5105e+09,2.7383e-06,30/10/2017
1.5105e+09,2.6129e-06,30/10/2017
1.5105e+09,2.7751e-06,30/10/2017
1.5105e+09,2.5243e-06,30/10/2017
1.5105e+09,2.7409e-06,30/10/2017
1.5105e+09,2.7478e-06,30/10/2017
1.5105e+09,2.6744e-06,30/10/2017
1.5105e+09,2.9627e-06,30/10/2017
1.5105e+09,2.6486e-06,30/10/2017
1.5105e+09,2.7134e-06,30/10/2017
1.5105e+09,2.9166e-06,30/10/2017
1.5105e+09,2.8385e-06,30/10/2017
1.5105e+09,2.5081e-06,30/10/2017
1.5106e+09,2.6548e-06,30/10/2017
1.5106e+09,2.8219e-06,30/10/2017
1.5106e+09,2.9216e-06,30/10/2017
1.5106e+09,2.9848e-06,30/10/2017
1.5106e+09,2.765e-06,30/10/2017
1.5106e+09,3.111e-06,30/10/2017
1.5106e+09,2.8568e-06,30/10/2017
1.5106e+09,3.2293e-06,30/10/2017
1.5106e+09,2.7299e-06,30/10/2017
1.5106e+09,2.8202e-06,30/10/2017
1.5106e+09,2.8233e-06,30/10/2017
1.5106e+09,2.5593e-06,30/10/2017
1.5106e+09,3.0816e-06,30/10/2017
1.5106e+09,3.1242e-06,30/10/2017
1.5106e+09,2.9795e-06,30/10/2017
1.5106e+09,3.1265e-06,30/10/2017
1.5106e+09,2.6124e-06,30/10/2017
1.5106e+09,2.8135e-06,30/10/2017
1.5106e+09,2.8442e-06,30/10/2017
1.5106e+09,2.7589e-06,30/10/2017
1.5106e+09,2.9386e-06,30/10/2017
1.5106e+09,2.8468e-06,30/10/2017
1.5106e+09,2.7001e-06,30/10/2017
1.5106e+09,3.0973e-06,30/10/2017
1.5106e+09,2.7366e-06,30/10/2017
1.5106e+09,3.1135e-06,30/10/2017
1.5106e+09,2.8602e-06,30/10/2017
1.5106e+09,2.6371e-06,30/10/2017
1.5107e+09,2.8961e-06,30/10/2017
1.5107e+09,2.9404e-06,30/10/2017
1.5107e+09,2.7193e-06,30/10/2017
1.5107e+09,3.2012e-06,30/10/2017
1.5107e+09,2.9489e-06,30/10/2017
1.5107e+09,2.9544e-06,30/10/2017
1.5107e+09,2.6586e-06,30/10/2017
1.5107e+09,2.7718e-06,30/10/2017
1.5107e+09,3.1898e-06,30/10/2017
1.5107e+09,3.1055e-06,30/10/2017
1.5107e+09,2.4258e-06,30/10/2017
1.5107e+09,2.8495e-06,30/10/2017
1.5107e+09,2.9083e-06,30/10/2017
1.5107e+09,2.7093e-06,30/10/2017
1.5107e+09,2.7043e-06,30/10/2017
1.5107e+09,3.0414e-06,30/10/2017
1.5107e+09,2.9282e-06,30/10/2017
1.5107e+09,3.0798e-06,30/10/2017
1.5107e+09,2.9e-06,30/10/2017
1.5107e+09,2.6347e-06,30/10/2017
1.5107e+09,2.8924e-06,30/10/2017
1.5107e+09,2.8247e-06,30/10/2017
1.5107e+09,2.8178e-06,30/10/2017
1.5107e+09,3.4405e-06,30/10/2017
1.5107e+09,3.0109e-06,30/10/2017
1.5107e+09,2.6828e-06,30/10/2017
1.5107e+09,2.6538e-06,30/10/2017
1.5107e+09,2.9855e-06,30/10/2017
1.5108e+09,2.9963e-06,30/10/2017
1.5108e+09,3.0217e-06,30/10/2017
1.5108e+09,2.8788e-06,30/10/2017
1.5108e+09,3.172e-06,30/10/2017
1.5108e+09,3.0531e-06,30/10/2017
1.5108e+09,2.9181e-06,30/10/2017
1.5108e+09,2.8771e-06,30/10/2017
1.5108e+09,2.8862e-06,30/10/2017
1.5108e+09,2.6421e-06,30/10/2017
1.5108e+09,2.8729e-06,30/10/2017
1.5108e+09,3.0045e-06,30/10/2017
1.5108e+09,2.9102e-06,30/10/2017
1.5108e+09,2.8126e-06,30/10/2017
1.5108e+09,3.0797e-06,30/10/2017
1.5108e+09,2.9325e-06,30/10/2017
1.5108e+09,2.9624e-06,30/10/2017
1.5108e+09,2.8819e-06,30/10/2017
1.5108e+09,2.9333e-06,30/10/2017
1.5108e+09,2.9184e-06,30/10/2017
1.5108e+09,2.9904e-06,30/10/2017
1.5108e+09,2.9134e-06,30/10/2017
1.5108e+09,3.112e-06,30/10/2017
1.5108e+09,2.7475e-06,30/10/2017
1.5108e+09,3.031e-06,30/10/2017
1.5108e+09,3.0605e-06,30/10/2017
1.5108e+09,2.9391e-06,30/10/2017
1.5108e+09,2.8089e-06,30/10/2017
1.5108e+09,3.0853e-06,30/10/2017
1.5108e+09,3.0098e-06,30/10/2017
1.5109e+09,2.6908e-06,30/10/2017
1.5109e+09,2.9742e-06,30/10/2017
1.5109e+09,2.8135e-06,30/10/2017
1.5109e+09,2.8599e-06,30/10/2017
1.5109e+09,2.8211e-06,30/10/2017
1.5109e+09,2.7273e-06,30/10/2017
1.5109e+09,2.9461e-06,30/10/2017
1.5109e+09,2.6997e-06,30/10/2017
1.5109e+09,3.0516e-06,30/10/2017
1.5109e+09,2.8549e-06,30/10/2017
1.5109e+09,2.7285e-06,30/10/2017
1.5109e+09,2.8038e-06,30/10/2017
1.5109e+09,2.7211e-06,30/10/2017
1.5109e+09,2.706e-06,30/10/2017
1.5109e+09,2.8698e-06,30/10/2017
1.5109e+09,2.9399e-06,30/10/2017
1.5109e+09,2.933e-06,30/10/2017
1.5109e+09,2.8958e-06,30/10/2017
1.5109e+09,3.0764e-06,30/10/2017
1.5109e+09,2.8386e-06,30/10/2017
1.5109e+09,2.5791e-06,30/10/2017
1.5109e+09,3.0372e-06,30/10/2017
1.5109e+09,2.802e-06,30/10/2017
1.5109e+09,2.6505e-06,30/10/2017
1.5109e+09,2.7434e-06,30/10/2017
1.5109e+09,2.6399e-06,30/10/2017
1.5109e+09,3.0376e-06,30/10/2017
1.511e+09,2.9472e-06,30/10/2017
1.511e+09,2.9539e-06,30/10/2017
1.511e+09,3.1294e-06,30/10/2017
1.511e+09,2.679e-06,30/10/2017
1.511e+09,3.0283e-06,30/10/2017
1.511e+09,2.8323e-06,30/10/2017
1.511e+09,3.1397e-06,30/10/2017
1.511e+09,2.6367e-06,30/10/2017
1.511e+09,2.9863e-06,30/10/2017
1.511e+09,2.8785e-06,30/10/2017
1.511e+09,2.8094e-06,30/10/2017
1.511e+09,2.9679e-06,30/10/2017
1.511e+09,2.8001e-06,30/10/2017
1.511e+09,3.1597e-06,30/10/2017
1.511e+09,2.7879e-06,30/10/2017
1.511e+09,2.7113e-06,30/10/2017
1.511e+09,2.7682e-06,30/10/2017
1.511e+09,2.6954e-06,30/10/2017
1.511e+09,2.627e-06,30/10/2017
1.511e+09,2.7688e-06,30/10/2017
1.511e+09,2.842e-06,30/10/2017
1.511e+09,2.7323e-06,30/10/2017
1.511e+09,2.7553e-06,30/10/2017
1.511e+09,3.072e-06,30/10/2017
1.511e+09,2.7417e-06,30/10/2017
1.511e+09,2.9311e-06,30/10/2017
1.511e+09,3.0306e-06,30/10/2017
1.5111e+09,2.9684e-06,30/10/2017
1.5111e+09,3.0923e-06,30/10/2017
1.5111e+09,2.7915e-06,30/10/2017
1.5111e+09,3.0029e-06,30/10/2017
1.5111e+09,2.7328e-06,30/10/2017
1.5111e+09,3.0639e-06,30/10/2017
1.5111e+09,3.0864e-06,30/10/2017
1.5111e+09,2.8339e-06,30/10/2017
1.5111e+09,3.0015e-06,30/10/2017
1.5111e+09,3.0082e-06,30/10/2017
1.5111e+09,2.7952e-06,30/10/2017
1.5111e+09,2.667e-06,30/10/2017
1.5111e+09,2.9499e-06,30/10/2017
1.5111e+09,2.6556e-06,30/10/2017
1.5111e+09,2.7427e-06,30/10/2017
1.5111e+09,2.9067e-06,30/10/2017
1.5111e+09,3.2425e-06,30/10/2017
1.5111e+09,2.6722e-06,30/10/2017
1.5111e+09,2.8497e-06,30/10/2017
1.5111e+09,2.6901e-06,30/10/2017
1.5111e+09,3.2086e-06,30/10/2017
1.5111e+09,2.8002e-06,30/10/2017
1.5111e+09,2.8384e-06,30/10/2017
1.5111e+09,2.9717e-06,30/10/2017
1.5111e+09,2.6796e-06,30/10/2017
1.5111e+09,2.7733e-06,30/10/2017
1.5111e+09,2.8223e-06,30/10/2017
1.5111e+09,2.8502e-06,30/10/2017
1.5112e+09,2.852e-06,30/10/2017
1.5112e+09,2.9409e-06,30/10/2017
1.5112e+09,2.9062e-06,30/10/2017
1.5112e+09,2.871e-06,30/10/2017
1.5112e+09,2.9166e-06,30/10/2017
1.5112e+09,3.057e-06,30/10/2017
1.5112e+09,3.0522e-06,30/10/2017
1.5112e+09,2.8782e-06,30/10/2017
1.5112e+09,2.8493e-06,30/10/2017
1.5112e+09,2.8157e-06,30/10/2017
1.5112e+09,2.7824e-06,30/10/2017
1.5112e+09,2.997e-06,30/10/2017
1.5112e+09,2.9695e-06,30/10/2017
1.5112e+09,3.1028e-06,30/10/2017
1.5112e+09,2.9648e-06,30/10/2017
1.5112e+09,3.0325e-06,30/10/2017
1.5112e+09,2.9871e-06,30/10/2017
1.5112e+09,3.1427e-06,30/10/2017
1.5112e+09,2.581e-06,30/10/2017
1.5112e+09,2.8176e-06,30/10/2017
1.5112e+09,2.7917e-06,30/10/2017
1.5112e+09,2.6165e-06,30/10/2017
1.5112e+09,2.7089e-06,30/10/2017
1.5112e+09,2.8941e-06,30/10/2017
1.5112e+09,2.7987e-06,30/10/2017
1.5112e+09,2.7362e-06,30/10/2017
1.5112e+09,3.0125e-06,30/10/2017
1.5112e+09,2.9576e-06,30/10/2017
1.5113e+09,2.633e-06,30/10/2017
1.5113e+09,2.6993e-06,30/10/2017
1.5113e+09,2.7842e-06,30/10/2017
1.5113e+09,3.1014e-06,30/10/2017
1.5113e+09,3.0909e-06,30/10/2017
1.5113e+09,2.7232e-06,30/10/2017
1.5113e+09,2.7746e-06,30/10/2017
1.5113e+09,2.719e-06,30/10/2017
1.5113e+09,2.6838e-06,30/10/2017
1.5113e+09,2.7942e-06,30/10/2017
1.5113e+09,3.0046e-06,30/10/2017
1.5113e+09,2.71e-06,30/10/2017
1.5113e+09,2.954e-06,30/10/2017
1.5113e+09,2.7921e-06,30/10/2017
1.5113e+09,3.0983e-06,30/10/2017
1.5113e+09,3.0088e-06,30/10/2017
1.5113e+09,2.7822e-06,30/10/2017
1.5113e+09,2.6313e-06,30/10/2017
1.5113e+09,3.1997e-06,30/10/2017
1.5113e+09,2.6297e-06,30/10/2017
1.5113e+09,2.7774e-06,30/10/2017
1.5113e+09,3.1481e-06,30/10/2017
1.5113e+09,2.7707e-06,30/10/2017
1.5113e+09,2.829e-06,30/10/2017
1.5113e+09,2.7045e-06,30/10/2017
1.5113e+09,2.7095e-06,30/10/2017
1.5113e+09,2.9163e-06,30/10/2017
1.5113e+09,2.8768e-06,30/10/2017
1.5114e+09,2.9684e-06,30/10/2017
1.5114e+09,2.884e-06,30/10/2017
1.5114e+09,2.7986e-06,30/10/2017
1.5114e+09,2.883e-06,30/10/2017
1.5114e+09,2.8334e-06,30/10/2017
1.5114e+09,2.6193e-06,30/10/2017
1.5114e+09,2.9383e-06,30/10/2017
1.5114e+09,2.9093e-06,30/10/2017
1.5114e+09,2.8317e-06,30/10/2017
1.5114e+09,2.7118e-06,30/10/2017
1.5114e+09,2.7936e-06,30/10/2017
1.5114e+09,2.9892e-06,30/10/2017
1.5114e+09,2.8622e-06,30/10/2017
1.5114e+09,2.7837e-06,30/10/2017
1.5114e+09,2.9292e-06,30/10/2017
1.5114e+09,2.6375e-06,30/10/2017
1.5114e+09,2.7904e-06,30/10/2017
1.5114e+09,2.8505e-06,30/10/2017
1.5114e+09,2.9084e-06,30/10/2017
1.5114e+09,2.847e-06,30/10/2017
1.5114e+09,2.9613e-06,30/10/2017
1.5114e+09,2.9936e-06,30/10/2017
1.5115e+09,2.9763e-06,30/10/2017
1.5115e+09,2.611e-06,30/10/2017
1.5115e+09,2.6699e-06,30/10/2017
1.5115e+09,2.6675e-06,30/10/2017
1.5115e+09,2.9706e-06,30/10/2017
1.5115e+09,2.7378e-06,30/10/2017
1.5115e+09,2.9803e-06,30/10/2017
1.5115e+09,2.8748e-06,30/10/2017
1.5115e+09,2.8009e-06,30/10/2017
1.5115e+09,2.8907e-06,30/10/2017
1.5115e+09,2.6844e-06,30/10/2017
1.5115e+09,3.1143e-06,30/10/2017
1.5115e+09,2.8756e-06,30/10/2017
1.5115e+09,2.8734e-06,30/10/2017
1.5115e+09,2.7719e-06,30/10/2017
1.5115e+09,2.669e-06,30/10/2017
1.5115e+09,2.7601e-06,30/10/2017
1.5115e+09,2.8916e-06,30/10/2017
1.5115e+09,2.6738e-06,30/10/2017
1.5115e+09,2.9061e-06,30/10/2017
1.5115e+09,2.7674e-06,30/10/2017
1.5115e+09,2.7445e-06,30/10/2017
1.5115e+09,2.9004e-06,30/10/2017
1.5115e+09,2.6963e-06,30/10/2017
1.5115e+09,2.6629e-06,30/10/2017
1.5115e+09,2.8629e-06,30/10/2017
1.5116e+09,2.9315e-06,30/10/2017
1.5116e+09,2.8516e-06,30/10/2017
1.5116e+09,2.9781e-06,30/10/2017
1.5116e+09,2.7309e-06,30/10/2017
1.5116e+09,2.8122e-06,30/10/2017
1.5116e+09,2.8844e-06,30/10/2017
1.5116e+09,2.7963e-06,30/10/2017
1.5116e+09,2.6612e-06,30/10/2017
1.5116e+09,2.8985e-06,30/10/2017
1.5116e+09,2.9474e-06,30/10/2017
1.5116e+09,2.7743e-06,30/10/2017
1.5116e+09,2.8354e-06,30/10/2017
1.5116e+09,3.2022e-06,30/10/2017
1.5116e+09,2.7501e-06,30/10/2017
1.5116e+09,2.7647e-06,30/10/2017
1.5116e+09,2.8722e-06,30/10/2017
1.5116e+09,2.8868e-06,30/10/2017
1.5116e+09,2.8912e-06,30/10/2017
1.5116e+09,2.7051e-06,30/10/2017
1.5116e+09,2.8199e-06,30/10/2017
1.5116e+09,2.77e-06,30/10/2017
1.5116e+09,2.9426e-06,30/10/2017
1.5116e+09,2.7927e-06,30/10/2017
1.5116e+09,3.077e-06,30/10/2017
1.5116e+09,3.084e-06,30/10/2017
1.5116e+09,2.8944e-06,30/10/2017
