timestamp,medianEnergy,RunPeriod
1.5097e+09,2.7454e-06,30/10/2017
1.5097e+09,2.9001e-06,30/10/2017
1.5098e+09,2.8095e-06,30/10/2017
1.5098e+09,2.7675e-06,30/10/2017
1.5098e+09,2.8139e-06,30/10/2017
1.5098e+09,3.0002e-06,30/10/2017
1.5098e+09,2.8409e-06,30/10/2017
1.5098e+09,2.8885e-06,30/10/2017
1.5098e+09,2.6792e-06,30/10/2017
1.5098e+09,2.7787e-06,30/10/2017
1.5098e+09,2.8858e-06,30/10/2017
1.5098e+09,2.7282e-06,30/10/2017
1.5098e+09,2.7391e-06,30/10/2017
1.5098e+09,2.9064e-06,30/10/2017
1.5098e+09,2.6987e-06,30/10/2017
1.5098e+09,2.7283e-06,30/10/2017
1.5098e+09,2.8405e-06,30/10/2017
1.5098e+09,2.6283e-06,30/10/2017
1.5098e+09,2.6046e-06,30/10/2017
1.5098e+09,2.7591e-06,30/10/2017
1.5098e+09,2.8317e-06,30/10/2017
1.5099e+09,2.7388e-06,30/10/2017
1.5099e+09,2.833e-06,30/10/2017
1.5099e+09,2.7208e-06,30/10/2017
1.5099e+09,2.9165e-06,30/10/2017
1.5099e+09,2.786e-06,30/10/2017
1.5099e+09,2.7884e-06,30/10/2017
1.5099e+09,2.6648e-06,30/10/2017
1.5099e+09,2.8682e-06,30/10/2017
1.5099e+09,2.7676e-06,30/10/2017
1.5099e+09,2.7451e-06,30/10/2017
1.5099e+09,2.8301e-06,30/10/2017
1.5099e+09,2.7277e-06,30/10/2017
1.5099e+09,2.6633e-06,30/10/2017
1.5099e+09,2.7085e-06,30/10/2017
1.5099e+09,2.7707e-06,30/10/2017
1.5099e+09,3.0819e-06,30/10/2017
1.5099e+09,3.0284e-06,30/10/2017
1.5099e+09,2.6409e-06,30/10/2017
1.5099e+09,2.6951e-06,30/10/2017
1.51e+09,2.9494e-06,30/10/2017
1.51e+09,2.8752e-06,30/10/2017
1.51e+09,2.9449e-06,30/10/2017
1.51e+09,2.9901e-06,30/10/2017
1.51e+09,2.733e-06,30/10/2017
1.51e+09,3.0244e-06,30/10/2017
1.51e+09,2.9074e-06,30/10/2017
1.51e+09,2.9002e-06,30/10/2017
1.51e+09,3.0215e-06,30/10/2017
1.51e+09,2.8761e-06,30/10/2017
1.51e+09,2.9881e-06,30/10/2017
1.51e+09,3.1637e-06,30/10/2017
1.51e+09,2.8509e-06,30/10/2017
1.51e+09,2.8231e-06,30/10/2017
1.51e+09,2.975e-06,30/10/2017
1.51e+09,2.6789e-06,30/10/2017
1.51e+09,2.9157e-06,30/10/2017
1.51e+09,2.8717e-06,30/10/2017
1.51e+09,2.829e-06,30/10/2017
1.5101e+09,2.8249e-06,30/10/2017
1.5101e+09,2.9616e-06,30/10/2017
1.5101e+09,2.835e-06,30/10/2017
1.5101e+09,2.8465e-06,30/10/2017
1.5101e+09,2.8106e-06,30/10/2017
1.5101e+09,2.587e-06,30/10/2017
1.5101e+09,2.7253e-06,30/10/2017
1.5101e+09,2.774e-06,30/10/2017
1.5101e+09,2.8038e-06,30/10/2017
1.5101e+09,2.725e-06,30/10/2017
1.5101e+09,2.9395e-06,30/10/2017
1.5101e+09,2.8389e-06,30/10/2017
1.5101e+09,2.8278e-06,30/10/2017
1.5101e+09,2.8308e-06,30/10/2017
1.5101e+09,2.9438e-06,30/10/2017
1.5101e+09,2.8875e-06,30/10/2017
1.5101e+09,2.6986e-06,30/10/2017
1.5101e+09,2.9779e-06,30/10/2017
1.5102e+09,2.8172e-06,30/10/2017
1.5102e+09,2.856e-06,30/10/2017
1.5102e+09,2.8664e-06,30/10/2017
1.5102e+09,2.9698e-06,30/10/2017
1.5102e+09,3.0586e-06,30/10/2017
1.5102e+09,2.9653e-06,30/10/2017
1.5102e+09,3.0494e-06,30/10/2017
1.5102e+09,2.8078e-06,30/10/2017
1.5102e+09,3.0306e-06,30/10/2017
1.5102e+09,2.9082e-06,30/10/2017
1.5102e+09,2.9525e-06,30/10/2017
1.5102e+09,2.8707e-06,30/10/2017
1.5102e+09,2.8388e-06,30/10/2017
1.5102e+09,2.7586e-06,30/10/2017
1.5102e+09,2.8421e-06,30/10/2017
1.5102e+09,2.8172e-06,30/10/2017
1.5102e+09,2.8803e-06,30/10/2017
1.5102e+09,2.6126e-06,30/10/2017
1.5103e+09,2.8026e-06,30/10/2017
1.5103e+09,2.6616e-06,30/10/2017
1.5103e+09,2.716e-06,30/10/2017
1.5103e+09,2.9598e-06,30/10/2017
1.5103e+09,2.8052e-06,30/10/2017
1.5103e+09,2.7968e-06,30/10/2017
1.5103e+09,2.8516e-06,30/10/2017
1.5103e+09,2.7219e-06,30/10/2017
1.5103e+09,2.7309e-06,30/10/2017
1.5103e+09,2.6466e-06,30/10/2017
1.5103e+09,2.8739e-06,30/10/2017
1.5103e+09,2.6859e-06,30/10/2017
1.5103e+09,2.6798e-06,30/10/2017
1.5103e+09,2.4996e-06,30/10/2017
1.5103e+09,2.7829e-06,30/10/2017
1.5103e+09,2.7738e-06,30/10/2017
1.5103e+09,2.6114e-06,30/10/2017
1.5103e+09,2.7812e-06,30/10/2017
1.5103e+09,2.7517e-06,30/10/2017
1.5104e+09,2.765e-06,30/10/2017
1.5104e+09,2.5231e-06,30/10/2017
1.5104e+09,2.8331e-06,30/10/2017
1.5104e+09,2.8046e-06,30/10/2017
1.5104e+09,2.8692e-06,30/10/2017
1.5104e+09,2.6794e-06,30/10/2017
1.5104e+09,2.8686e-06,30/10/2017
1.5104e+09,2.5838e-06,30/10/2017
1.5104e+09,2.768e-06,30/10/2017
1.5104e+09,2.754e-06,30/10/2017
1.5104e+09,2.7313e-06,30/10/2017
1.5104e+09,2.8007e-06,30/10/2017
1.5104e+09,2.6859e-06,30/10/2017
1.5104e+09,2.8497e-06,30/10/2017
1.5104e+09,2.8855e-06,30/10/2017
1.5104e+09,3e-06,30/10/2017
1.5104e+09,2.6692e-06,30/10/2017
1.5104e+09,2.8012e-06,30/10/2017
1.5105e+09,2.6685e-06,30/10/2017
1.5105e+09,2.6113e-06,30/10/2017
1.5105e+09,2.8315e-06,30/10/2017
1.5105e+09,2.7469e-06,30/10/2017
1.5105e+09,2.6012e-06,30/10/2017
1.5105e+09,2.6686e-06,30/10/2017
1.5105e+09,2.7919e-06,30/10/2017
1.5105e+09,2.6267e-06,30/10/2017
1.5105e+09,2.9627e-06,30/10/2017
1.5105e+09,2.7414e-06,30/10/2017
1.5105e+09,2.7686e-06,30/10/2017
1.5105e+09,2.8067e-06,30/10/2017
1.5106e+09,2.7415e-06,30/10/2017
1.5106e+09,2.8378e-06,30/10/2017
1.5106e+09,2.9228e-06,30/10/2017
1.5106e+09,2.8708e-06,30/10/2017
1.5106e+09,3.0249e-06,30/10/2017
1.5106e+09,2.7527e-06,30/10/2017
1.5106e+09,2.8049e-06,30/10/2017
1.5106e+09,2.5961e-06,30/10/2017
1.5106e+09,3.1264e-06,30/10/2017
1.5106e+09,3.0525e-06,30/10/2017
1.5106e+09,3.1063e-06,30/10/2017
1.5106e+09,2.8152e-06,30/10/2017
1.5106e+09,2.8145e-06,30/10/2017
1.5106e+09,2.7563e-06,30/10/2017
1.5106e+09,2.9289e-06,30/10/2017
1.5106e+09,2.7388e-06,30/10/2017
1.5106e+09,2.9118e-06,30/10/2017
1.5106e+09,3.1193e-06,30/10/2017
1.5106e+09,2.6676e-06,30/10/2017
1.5107e+09,2.9053e-06,30/10/2017
1.5107e+09,2.805e-06,30/10/2017
1.5107e+09,3.1839e-06,30/10/2017
1.5107e+09,2.87e-06,30/10/2017
1.5107e+09,2.6954e-06,30/10/2017
1.5107e+09,3.1144e-06,30/10/2017
1.5107e+09,3.0454e-06,30/10/2017
1.5107e+09,2.8377e-06,30/10/2017
1.5107e+09,2.8e-06,30/10/2017
1.5107e+09,2.8773e-06,30/10/2017
1.5107e+09,2.8536e-06,30/10/2017
1.5107e+09,3.0057e-06,30/10/2017
1.5107e+09,2.7023e-06,30/10/2017
1.5107e+09,2.86e-06,30/10/2017
1.5107e+09,2.837e-06,30/10/2017
1.5107e+09,3.3341e-06,30/10/2017
1.5107e+09,2.7707e-06,30/10/2017
1.5107e+09,2.8094e-06,30/10/2017
1.5108e+09,2.9396e-06,30/10/2017
1.5108e+09,2.9434e-06,30/10/2017
1.5108e+09,3.129e-06,30/10/2017
1.5108e+09,3.0557e-06,30/10/2017
1.5108e+09,2.8518e-06,30/10/2017
1.5108e+09,2.8262e-06,30/10/2017
1.5108e+09,2.9186e-06,30/10/2017
1.5108e+09,2.9281e-06,30/10/2017
1.5108e+09,2.8476e-06,30/10/2017
1.5108e+09,3.0581e-06,30/10/2017
1.5108e+09,2.9398e-06,30/10/2017
1.5108e+09,2.914e-06,30/10/2017
1.5108e+09,3.0473e-06,30/10/2017
1.5108e+09,2.8406e-06,30/10/2017
1.5108e+09,3.0222e-06,30/10/2017
1.5108e+09,2.9612e-06,30/10/2017
1.5108e+09,3.065e-06,30/10/2017
1.5108e+09,2.7602e-06,30/10/2017
1.5108e+09,3.0734e-06,30/10/2017
1.5109e+09,2.7877e-06,30/10/2017
1.5109e+09,2.898e-06,30/10/2017
1.5109e+09,2.7965e-06,30/10/2017
1.5109e+09,2.8566e-06,30/10/2017
1.5109e+09,2.7528e-06,30/10/2017
1.5109e+09,2.9316e-06,30/10/2017
1.5109e+09,2.8482e-06,30/10/2017
1.5109e+09,2.7399e-06,30/10/2017
1.5109e+09,2.8514e-06,30/10/2017
1.5109e+09,2.7248e-06,30/10/2017
1.5109e+09,2.9579e-06,30/10/2017
1.5109e+09,2.9288e-06,30/10/2017
1.5109e+09,2.9278e-06,30/10/2017
1.5109e+09,2.8732e-06,30/10/2017
1.5109e+09,3.001e-06,30/10/2017
1.5109e+09,2.6409e-06,30/10/2017
1.5109e+09,2.753e-06,30/10/2017
1.5109e+09,3.017e-06,30/10/2017
1.511e+09,2.9701e-06,30/10/2017
1.511e+09,2.986e-06,30/10/2017
1.511e+09,2.9528e-06,30/10/2017
1.511e+09,3.0721e-06,30/10/2017
1.511e+09,2.8567e-06,30/10/2017
1.511e+09,2.7394e-06,30/10/2017
1.511e+09,3.0106e-06,30/10/2017
1.511e+09,2.759e-06,30/10/2017
1.511e+09,2.7888e-06,30/10/2017
1.511e+09,3.0305e-06,30/10/2017
1.511e+09,2.7888e-06,30/10/2017
1.511e+09,2.7673e-06,30/10/2017
1.511e+09,2.6648e-06,30/10/2017
1.511e+09,2.7077e-06,30/10/2017
1.511e+09,2.7659e-06,30/10/2017
1.511e+09,2.7435e-06,30/10/2017
1.511e+09,3.0042e-06,30/10/2017
1.511e+09,2.7269e-06,30/10/2017
1.511e+09,2.8514e-06,30/10/2017
1.5111e+09,3.087e-06,30/10/2017
1.5111e+09,2.8092e-06,30/10/2017
1.5111e+09,2.8362e-06,30/10/2017
1.5111e+09,2.8935e-06,30/10/2017
1.5111e+09,2.966e-06,30/10/2017
1.5111e+09,3.0378e-06,30/10/2017
1.5111e+09,2.8526e-06,30/10/2017
1.5111e+09,2.7773e-06,30/10/2017
1.5111e+09,2.7039e-06,30/10/2017
1.5111e+09,2.8393e-06,30/10/2017
1.5111e+09,3.1604e-06,30/10/2017
1.5111e+09,2.7017e-06,30/10/2017
1.5111e+09,2.7123e-06,30/10/2017
1.5111e+09,2.9555e-06,30/10/2017
1.5111e+09,2.8582e-06,30/10/2017
1.5111e+09,2.9412e-06,30/10/2017
1.5111e+09,2.6817e-06,30/10/2017
1.5111e+09,2.8918e-06,30/10/2017
1.5112e+09,2.8012e-06,30/10/2017
1.5112e+09,2.9581e-06,30/10/2017
1.5112e+09,2.8681e-06,30/10/2017
1.5112e+09,3.0327e-06,30/10/2017
1.5112e+09,2.9522e-06,30/10/2017
1.5112e+09,2.9052e-06,30/10/2017
1.5112e+09,2.7945e-06,30/10/2017
1.5112e+09,2.8371e-06,30/10/2017
1.5112e+09,2.9343e-06,30/10/2017
1.5112e+09,3.1114e-06,30/10/2017
1.5112e+09,2.9329e-06,30/10/2017
1.5112e+09,2.975e-06,30/10/2017
1.5112e+09,2.6987e-06,30/10/2017
1.5112e+09,2.9448e-06,30/10/2017
1.5112e+09,2.5737e-06,30/10/2017
1.5112e+09,2.7782e-06,30/10/2017
1.5112e+09,2.7269e-06,30/10/2017
1.5112e+09,2.9041e-06,30/10/2017
1.5112e+09,2.9149e-06,30/10/2017
1.5113e+09,2.7215e-06,30/10/2017
1.5113e+09,2.635e-06,30/10/2017
1.5113e+09,3.1672e-06,30/10/2017
1.5113e+09,2.8039e-06,30/10/2017
1.5113e+09,2.8179e-06,30/10/2017
1.5113e+09,2.6343e-06,30/10/2017
1.5113e+09,2.7664e-06,30/10/2017
1.5113e+09,2.8907e-06,30/10/2017
1.5113e+09,2.8493e-06,30/10/2017
1.5113e+09,2.9011e-06,30/10/2017
1.5113e+09,2.9156e-06,30/10/2017
1.5113e+09,2.6791e-06,30/10/2017
1.5113e+09,2.9458e-06,30/10/2017
1.5113e+09,2.7311e-06,30/10/2017
1.5113e+09,3.1474e-06,30/10/2017
1.5113e+09,2.7416e-06,30/10/2017
1.5113e+09,2.6003e-06,30/10/2017
1.5113e+09,2.9007e-06,30/10/2017
1.5114e+09,2.9003e-06,30/10/2017
1.5114e+09,2.9207e-06,30/10/2017
1.5114e+09,2.7938e-06,30/10/2017
1.5114e+09,2.8759e-06,30/10/2017
1.5114e+09,2.7668e-06,30/10/2017
1.5114e+09,2.8564e-06,30/10/2017
1.5114e+09,2.7999e-06,30/10/2017
1.5114e+09,2.7875e-06,30/10/2017
1.5114e+09,2.9453e-06,30/10/2017
1.5114e+09,2.766e-06,30/10/2017
1.5114e+09,2.7985e-06,30/10/2017
1.5114e+09,2.6583e-06,30/10/2017
1.5114e+09,2.8535e-06,30/10/2017
1.5114e+09,2.8483e-06,30/10/2017
1.5114e+09,3.0055e-06,30/10/2017
1.5114e+09,2.8551e-06,30/10/2017
1.5115e+09,2.797e-06,30/10/2017
1.5115e+09,2.6373e-06,30/10/2017
1.5115e+09,2.6962e-06,30/10/2017
1.5115e+09,2.9433e-06,30/10/2017
1.5115e+09,2.9072e-06,30/10/2017
1.5115e+09,2.8123e-06,30/10/2017
1.5115e+09,2.873e-06,30/10/2017
1.5115e+09,2.9593e-06,30/10/2017
1.5115e+09,2.8631e-06,30/10/2017
1.5115e+09,2.832e-06,30/10/2017
1.5115e+09,2.7502e-06,30/10/2017
1.5115e+09,2.8024e-06,30/10/2017
1.5115e+09,2.715e-06,30/10/2017
1.5115e+09,2.8529e-06,30/10/2017
1.5115e+09,2.7676e-06,30/10/2017
1.5115e+09,2.8204e-06,30/10/2017
1.5115e+09,2.7231e-06,30/10/2017
1.5116e+09,2.8171e-06,30/10/2017
1.5116e+09,2.9499e-06,30/10/2017
1.5116e+09,2.8751e-06,30/10/2017
1.5116e+09,2.7737e-06,30/10/2017
1.5116e+09,2.8695e-06,30/10/2017
1.5116e+09,2.6033e-06,30/10/2017
1.5116e+09,2.9474e-06,30/10/2017
1.5116e+09,2.8154e-06,30/10/2017
1.5116e+09,3.0018e-06,30/10/2017
1.5116e+09,2.7753e-06,30/10/2017
1.5116e+09,2.8442e-06,30/10/2017
1.5116e+09,2.913e-06,30/10/2017
1.5116e+09,2.8289e-06,30/10/2017
1.5116e+09,2.8214e-06,30/10/2017
1.5116e+09,2.7448e-06,30/10/2017
1.5116e+09,2.8134e-06,30/10/2017
1.5116e+09,3.1228e-06,30/10/2017
1.5116e+09,2.8352e-06,30/10/2017
1.5116e+09,2.8413e-06,30/10/2017
1.5117e+09,2.7131e-06,30/10/2017
1.5117e+09,3.0756e-06,30/10/2017
1.5117e+09,2.7245e-06,30/10/2017
1.5117e+09,2.6208e-06,30/10/2017
1.5117e+09,2.9203e-06,30/10/2017
1.5117e+09,2.819e-06,30/10/2017
1.5117e+09,2.8903e-06,30/10/2017
1.5117e+09,2.8417e-06,30/10/2017
1.5117e+09,2.9114e-06,30/10/2017
1.5117e+09,3.0692e-06,30/10/2017
1.5117e+09,2.7226e-06,30/10/2017
1.5117e+09,2.8648e-06,30/10/2017
1.5117e+09,2.6615e-06,30/10/2017
1.5117e+09,2.9248e-06,30/10/2017
1.5117e+09,3.1421e-06,30/10/2017
1.5117e+09,3.4697e-06,30/10/2017
1.5117e+09,3.003e-06,30/10/2017
1.5117e+09,2.8535e-06,30/10/2017
1.5117e+09,2.7415e-06,30/10/2017
1.5117e+09,2.8118e-06,30/10/2017
1.5118e+09,2.8314e-06,30/10/2017
1.5118e+09,2.9828e-06,30/10/2017
1.5118e+09,2.9641e-06,30/10/2017
1.5118e+09,3.0956e-06,30/10/2017
1.5118e+09,2.8801e-06,30/10/2017
1.5118e+09,2.9101e-06,30/10/2017
1.5118e+09,2.8269e-06,30/10/2017
1.5118e+09,2.8425e-06,30/10/2017
1.5118e+09,2.9817e-06,30/10/2017
1.5118e+09,2.8227e-06,30/10/2017
1.5118e+09,3.0085e-06,30/10/2017
1.5118e+09,3.0522e-06,30/10/2017
1.5118e+09,2.9206e-06,30/10/2017
1.5118e+09,2.8278e-06,30/10/2017
1.5118e+09,2.7596e-06,30/10/2017
1.5118e+09,3.0066e-06,30/10/2017
1.5118e+09,2.7999e-06,30/10/2017
1.5118e+09,2.8558e-06,30/10/2017
1.5118e+09,2.8508e-06,30/10/2017
1.5119e+09,2.8913e-06,30/10/2017
1.5119e+09,2.7332e-06,30/10/2017
1.5119e+09,2.7544e-06,30/10/2017
1.5119e+09,2.6996e-06,30/10/2017
1.5119e+09,2.8584e-06,30/10/2017
1.5119e+09,2.7981e-06,30/10/2017
1.5119e+09,2.7442e-06,30/10/2017
1.5119e+09,2.8231e-06,30/10/2017
1.5119e+09,2.8801e-06,30/10/2017
1.5119e+09,2.8875e-06,30/10/2017
1.5119e+09,3.0503e-06,30/10/2017
1.5119e+09,2.5836e-06,30/10/2017
1.5119e+09,2.7413e-06,30/10/2017
1.5119e+09,2.8447e-06,30/10/2017
1.5119e+09,2.97e-06,30/10/2017
1.5119e+09,2.9327e-06,30/10/2017
1.5119e+09,2.866e-06,30/10/2017
1.5119e+09,3.0092e-06,30/10/2017
1.5119e+09,2.8776e-06,30/10/2017
1.512e+09,2.7226e-06,30/10/2017
1.512e+09,2.7266e-06,30/10/2017
1.512e+09,2.9591e-06,30/10/2017
1.512e+09,2.9378e-06,30/10/2017
1.512e+09,3.0199e-06,30/10/2017
1.512e+09,2.9542e-06,30/10/2017
1.512e+09,4.1382e-06,30/10/2017
1.512e+09,3.0203e-06,30/10/2017
1.512e+09,2.8203e-06,30/10/2017
1.512e+09,2.7799e-06,30/10/2017
1.512e+09,2.8414e-06,30/10/2017
1.512e+09,3.1477e-06,30/10/2017
1.512e+09,2.5262e-06,30/10/2017
1.512e+09,2.9902e-06,30/10/2017
1.512e+09,2.8212e-06,30/10/2017
1.512e+09,2.6415e-06,30/10/2017
1.512e+09,2.9036e-06,30/10/2017
1.512e+09,2.9538e-06,30/10/2017
1.5121e+09,2.8053e-06,30/10/2017
1.5121e+09,2.8069e-06,30/10/2017
1.5121e+09,3.0624e-06,30/10/2017
1.5121e+09,2.9094e-06,30/10/2017
1.5121e+09,3.011e-06,30/10/2017
1.5121e+09,2.7538e-06,30/10/2017
1.5121e+09,2.717e-06,30/10/2017
1.5121e+09,2.8179e-06,30/10/2017
1.5121e+09,2.9274e-06,30/10/2017
1.5121e+09,2.961e-06,30/10/2017
1.5121e+09,2.8314e-06,30/10/2017
1.5121e+09,2.9105e-06,30/10/2017
1.5121e+09,3.0193e-06,30/10/2017
1.5121e+09,2.9045e-06,30/10/2017
1.5121e+09,2.9646e-06,30/10/2017
1.5121e+09,2.8395e-06,30/10/2017
1.5121e+09,2.6636e-06,30/10/2017
1.5121e+09,2.9052e-06,30/10/2017
1.5121e+09,2.9713e-06,30/10/2017
1.5122e+09,2.736e-06,30/10/2017
1.5122e+09,2.9455e-06,30/10/2017
1.5122e+09,2.9081e-06,30/10/2017
1.5122e+09,2.8018e-06,30/10/2017
1.5122e+09,3.2429e-06,30/10/2017
1.5122e+09,2.8126e-06,30/10/2017
1.5122e+09,2.8225e-06,30/10/2017
1.5122e+09,2.8785e-06,30/10/2017
1.5122e+09,2.8043e-06,30/10/2017
1.5122e+09,2.8894e-06,30/10/2017
1.5122e+09,2.9382e-06,30/10/2017
1.5122e+09,2.7339e-06,30/10/2017
1.5122e+09,2.7476e-06,30/10/2017
1.5122e+09,2.9562e-06,30/10/2017
1.5122e+09,3.0247e-06,30/10/2017
1.5122e+09,3.0299e-06,30/10/2017
1.5122e+09,2.8479e-06,30/10/2017
1.5122e+09,2.8028e-06,30/10/2017
1.5123e+09,2.9777e-06,30/10/2017
1.5123e+09,2.9276e-06,30/10/2017
1.5123e+09,3.0062e-06,30/10/2017
1.5123e+09,3.0711e-06,30/10/2017
1.5123e+09,2.8606e-06,30/10/2017
1.5123e+09,3.2534e-06,30/10/2017
1.5123e+09,2.9199e-06,30/10/2017
1.5123e+09,2.8974e-06,30/10/2017
1.5123e+09,2.9171e-06,30/10/2017
1.5123e+09,2.9655e-06,30/10/2017
1.5123e+09,2.8911e-06,30/10/2017
1.5123e+09,3.2134e-06,30/10/2017
1.5123e+09,2.8974e-06,30/10/2017
1.5123e+09,2.8335e-06,30/10/2017
1.5123e+09,2.8303e-06,30/10/2017
1.5123e+09,2.8804e-06,30/10/2017
1.5123e+09,3.0432e-06,30/10/2017
1.5123e+09,2.9169e-06,30/10/2017
1.5123e+09,2.9021e-06,30/10/2017
1.5124e+09,2.8928e-06,30/10/2017
1.5124e+09,3.0132e-06,30/10/2017
1.5124e+09,2.8496e-06,30/10/2017
1.5124e+09,3.1726e-06,30/10/2017
1.5124e+09,3.012e-06,30/10/2017
1.5124e+09,3.0476e-06,30/10/2017
1.5124e+09,3.147e-06,30/10/2017
1.5124e+09,3.0297e-06,30/10/2017
1.5124e+09,2.7881e-06,30/10/2017
1.5124e+09,2.9716e-06,30/10/2017
1.5124e+09,2.8756e-06,30/10/2017
1.5124e+09,2.7981e-06,30/10/2017
1.5124e+09,2.8946e-06,30/10/2017
1.5124e+09,3.016e-06,30/10/2017
1.5124e+09,2.8092e-06,30/10/2017
1.5124e+09,2.8812e-06,30/10/2017
1.5124e+09,2.9633e-06,30/10/2017
1.5125e+09,2.8985e-06,30/10/2017
1.5125e+09,2.9467e-06,30/10/2017
1.5125e+09,2.7946e-06,30/10/2017
1.5125e+09,2.8448e-06,30/10/2017
1.5125e+09,2.838e-06,30/10/2017
1.5125e+09,2.7595e-06,30/10/2017
1.5126e+09,2.9834e-06,30/10/2017
1.5126e+09,3.1577e-06,30/10/2017
1.5126e+09,2.7088e-06,30/10/2017
1.5126e+09,2.862e-06,30/10/2017
1.5126e+09,2.9392e-06,30/10/2017
1.5126e+09,2.9035e-06,30/10/2017
1.5126e+09,2.9228e-06,30/10/2017
1.5126e+09,2.9141e-06,30/10/2017
1.5126e+09,2.7917e-06,30/10/2017
1.5126e+09,2.9543e-06,30/10/2017
1.5126e+09,2.8869e-06,30/10/2017
1.5126e+09,3.2911e-06,30/10/2017
1.5126e+09,2.8118e-06,30/10/2017
1.5126e+09,3.06e-06,30/10/2017
1.5126e+09,3.0349e-06,30/10/2017
1.5127e+09,2.9186e-06,30/10/2017
1.5127e+09,2.6511e-06,30/10/2017
1.5127e+09,2.9845e-06,30/10/2017
1.5127e+09,2.941e-06,30/10/2017
1.5127e+09,3.0295e-06,30/10/2017
1.5127e+09,2.8755e-06,30/10/2017
1.5127e+09,2.938e-06,30/10/2017
1.5127e+09,2.8565e-06,30/10/2017
1.5127e+09,2.9686e-06,30/10/2017
1.5127e+09,2.9173e-06,30/10/2017
1.5127e+09,2.973e-06,30/10/2017
1.5127e+09,3.0999e-06,30/10/2017
1.5127e+09,3.0819e-06,30/10/2017
1.5127e+09,2.8917e-06,30/10/2017
1.5127e+09,3.1389e-06,30/10/2017
1.5127e+09,2.8313e-06,30/10/2017
1.5127e+09,2.7605e-06,30/10/2017
1.5127e+09,2.7909e-06,30/10/2017
1.5127e+09,2.785e-06,30/10/2017
1.5128e+09,2.9358e-06,30/10/2017
1.5128e+09,2.77e-06,30/10/2017
1.5128e+09,2.9247e-06,30/10/2017
1.5128e+09,2.8226e-06,30/10/2017
1.5128e+09,3.164e-06,30/10/2017
1.5128e+09,2.8113e-06,30/10/2017
1.5128e+09,2.8308e-06,30/10/2017
1.5128e+09,2.9465e-06,30/10/2017
1.5128e+09,3.0791e-06,30/10/2017
1.5128e+09,3.0712e-06,30/10/2017
1.5128e+09,2.7199e-06,30/10/2017
1.5128e+09,2.8248e-06,30/10/2017
