 Date__(UT)__HR:MN     R.A._(ICRF/J2000.0)_DEC  APmag  S-brt Ob-lon Ob-lat    S-O-T /r    S-T-O     PlAng
*********************************************************************************************************
 2014-Oct-23 10:00   13 50 33.85 -11 22 24.0 -26.75 -10.59 248.94   5.21   0.0000 /?   0.0000      n.a.
 2014-Oct-23 11:00   13 50 43.25 -11 23 16.7 -26.75 -10.59 248.39   5.21   0.0000 /?   0.0000      n.a.
 2014-Oct-23 12:00   13 50 52.65 -11 24 09.3 -26.75 -10.59 247.84   5.21   0.0000 /?   0.0000      n.a.
 2014-Oct-23 13:00   13 51 02.06 -11 25 01.7 -26.75 -10.59 247.29   5.20   0.0000 /?   0.0000      n.a.
 2014-Oct-23 14:00   13 51 11.47 -11 25 54.1 -26.75 -10.59 246.74   5.20   0.0000 /?   0.0000      n.a.
 2014-Oct-23 15:00   13 51 20.91 -11 26 46.5 -26.75 -10.59 246.19   5.20   0.0000 /?   0.0000      n.a.
 2014-Oct-23 16:00   13 51 30.38 -11 27 38.7 -26.75 -10.59 245.64   5.19   0.0000 /?   0.0000      n.a.
 2014-Oct-23 17:00   13 51 39.87 -11 28 30.9 -26.75 -10.59 245.09   5.19   0.0000 /?   0.0000      n.a.
 2014-Oct-23 18:00   13 51 49.39 -11 29 23.1 -26.75 -10.59 244.54   5.19   0.0000 /?   0.0000      n.a.
 2014-Oct-23 19:00   13 51 58.94 -11 30 15.2 -26.75 -10.59 243.99   5.18   0.0000 /?   0.0000      n.a.
 2014-Oct-23 20:00   13 52 08.51 -11 31 07.4 -26.75 -10.59 243.44   5.18   0.0000 /?   0.0000      n.a.
 2014-Oct-23 21:00   13 52 18.11 -11 31 59.7 -26.75 -10.59 242.89   5.17   0.0000 /?   0.0000      n.a.
 2014-Oct-23 22:00   13 52 27.73 -11 32 51.9 -26.75 -10.59 242.34   5.17   0.0000 /?   0.0000      n.a.
 2014-Oct-23 23:00   13 52 37.36 -11 33 44.3 -26.75 -10.59 241.79   5.17   0.0000 /?   0.0000      n.a.
 2014-Oct-24 00:00   13 52 46.99 -11 34 36.7 -26.75 -10.59 241.25   5.16   0.0000 /?   0.0000      n.a.
 2014-Oct-24 01:00   13 52 56.62 -11 35 29.1 -26.75 -10.59 240.70   5.16   0.0000 /?   0.0000      n.a.
 2014-Oct-24 02:00   13 53 06.23 -11 36 21.6 -26.75 -10.59 240.15   5.16   0.0000 /?   0.0000      n.a.
 2014-Oct-24 03:00   13 53 15.83 -11 37 14.2 -26.75 -10.59 239.60   5.15   0.0000 /?   0.0000      n.a.
 2014-Oct-24 04:00   13 53 25.41 -11 38 06.8 -26.75 -10.59 239.05   5.15   0.0000 /?   0.0000      n.a.
 2014-Oct-24 05:00   13 53 34.96 -11 38 59.4 -26.75 -10.59 238.50   5.14   0.0000 /?   0.0000      n.a.
 2014-Oct-24 06:00   13 53 44.49 -11 39 52.0 -26.75 -10.59 237.95   5.14   0.0000 /?   0.0000      n.a.
 2014-Oct-24 07:00   13 53 53.99 -11 40 44.6 -26.75 -10.59 237.40   5.14   0.0000 /?   0.0000      n.a.
 2014-Oct-24 08:00   13 54 03.46 -11 41 37.1 -26.75 -10.59 236.85   5.13   0.0000 /?   0.0000      n.a.
 2014-Oct-24 09:00   13 54 12.91 -11 42 29.5 -26.75 -10.59 236.30   5.13   0.0000 /?   0.0000      n.a.
 2014-Oct-24 10:00   13 54 22.35 -11 43 21.9 -26.75 -10.59 235.75   5.13   0.0000 /?   0.0000      n.a.
 2014-Oct-24 11:00   13 54 31.78 -11 44 14.1 -26.75 -10.59 235.20   5.12   0.0000 /?   0.0000      n.a.
 2014-Oct-24 12:00   13 54 41.21 -11 45 06.3 -26.75 -10.59 234.65   5.12   0.0000 /?   0.0000      n.a.
 2014-Oct-24 13:00   13 54 50.65 -11 45 58.3 -26.75 -10.59 234.10   5.12   0.0000 /?   0.0000      n.a.
 2014-Oct-24 14:00   13 55 00.09 -11 46 50.3 -26.75 -10.59 233.55   5.11   0.0000 /?   0.0000      n.a.
 2014-Oct-24 15:00   13 55 09.56 -11 47 42.2 -26.75 -10.59 233.00   5.11   0.0000 /?   0.0000      n.a.
 2014-Oct-24 16:00   13 55 19.05 -11 48 34.0 -26.75 -10.59 232.45   5.10   0.0000 /?   0.0000      n.a.
 2014-Oct-24 17:00   13 55 28.57 -11 49 25.7 -26.75 -10.59 231.90   5.10   0.0000 /?   0.0000      n.a.
 2014-Oct-24 18:00   13 55 38.12 -11 50 17.4 -26.75 -10.59 231.35   5.10   0.0000 /?   0.0000      n.a.
 2014-Oct-24 19:00   13 55 47.70 -11 51 09.2 -26.75 -10.59 230.80   5.09   0.0000 /?   0.0000      n.a.
 2014-Oct-24 20:00   13 55 57.31 -11 52 00.9 -26.75 -10.59 230.25   5.09   0.0000 /?   0.0000      n.a.
 2014-Oct-24 21:00   13 56 06.93 -11 52 52.7 -26.75 -10.59 229.70   5.09   0.0000 /?   0.0000      n.a.
 2014-Oct-24 22:00   13 56 16.58 -11 53 44.5 -26.75 -10.59 229.16   5.08   0.0000 /?   0.0000      n.a.
 2014-Oct-24 23:00   13 56 26.24 -11 54 36.4 -26.75 -10.59 228.61   5.08   0.0000 /?   0.0000      n.a.
 2014-Oct-25 00:00   13 56 35.90 -11 55 28.3 -26.75 -10.59 228.06   5.07   0.0000 /?   0.0000      n.a.
 2014-Oct-25 01:00   13 56 45.56 -11 56 20.3 -26.75 -10.59 227.51   5.07   0.0000 /?   0.0000      n.a.
 2014-Oct-25 02:00   13 56 55.20 -11 57 12.4 -26.75 -10.59 226.96   5.07   0.0000 /?   0.0000      n.a.
 2014-Oct-25 03:00   13 57 04.83 -11 58 04.6 -26.75 -10.59 226.41   5.06   0.0000 /?   0.0000      n.a.
 2014-Oct-25 04:00   13 57 14.44 -11 58 56.7 -26.75 -10.59 225.86   5.06   0.0000 /?   0.0000      n.a.
 2014-Oct-25 05:00   13 57 24.02 -11 59 48.9 -26.75 -10.59 225.31   5.05   0.0000 /?   0.0000      n.a.
 2014-Oct-25 06:00   13 57 33.58 -12 00 41.0 -26.75 -10.59 224.76   5.05   0.0000 /?   0.0000      n.a.
 2014-Oct-25 07:00   13 57 43.10 -12 01 33.2 -26.75 -10.59 224.21   5.05   0.0000 /?   0.0000      n.a.
 2014-Oct-25 08:00   13 57 52.61 -12 02 25.2 -26.75 -10.59 223.66   5.04   0.0000 /?   0.0000      n.a.
 2014-Oct-25 09:00   13 58 02.09 -12 03 17.2 -26.75 -10.59 223.11   5.04   0.0000 /?   0.0000      n.a.
 2014-Oct-25 10:00   13 58 11.56 -12 04 09.1 -26.75 -10.59 222.56   5.04   0.0000 /?   0.0000      n.a.
 2014-Oct-25 11:00   13 58 21.02 -12 05 00.9 -26.75 -10.59 222.01   5.03   0.0000 /?   0.0000      n.a.
 2014-Oct-25 12:00   13 58 30.47 -12 05 52.6 -26.75 -10.59 221.46   5.03   0.0000 /?   0.0000      n.a.
 2014-Oct-25 13:00   13 58 39.94 -12 06 44.2 -26.75 -10.59 220.91   5.03   0.0000 /?   0.0000      n.a.
 2014-Oct-25 14:00   13 58 49.41 -12 07 35.7 -26.75 -10.59 220.36   5.02   0.0000 /?   0.0000      n.a.
 2014-Oct-25 15:00   13 58 58.91 -12 08 27.1 -26.75 -10.59 219.81   5.02   0.0000 /?   0.0000      n.a.
 2014-Oct-25 16:00   13 59 08.43 -12 09 18.4 -26.75 -10.59 219.26   5.01   0.0000 /?   0.0000      n.a.
 2014-Oct-25 17:00   13 59 17.98 -12 10 09.7 -26.75 -10.59 218.71   5.01   0.0000 /?   0.0000      n.a.
 2014-Oct-25 18:00   13 59 27.56 -12 11 01.0 -26.75 -10.59 218.17   5.01   0.0000 /?   0.0000      n.a.
 2014-Oct-25 19:00   13 59 37.17 -12 11 52.2 -26.75 -10.59 217.62   5.00   0.0000 /?   0.0000      n.a.
 2014-Oct-25 20:00   13 59 46.80 -12 12 43.5 -26.75 -10.59 217.07   5.00   0.0000 /?   0.0000      n.a.
 2014-Oct-25 21:00   13 59 56.46 -12 13 34.8 -26.75 -10.59 216.52   4.99   0.0000 /?   0.0000      n.a.
 2014-Oct-25 22:00   14 00 06.14 -12 14 26.2 -26.75 -10.59 215.97   4.99   0.0000 /?   0.0000      n.a.
 2014-Oct-25 23:00   14 00 15.83 -12 15 17.6 -26.75 -10.59 215.42   4.99   0.0000 /?   0.0000      n.a.
 2014-Oct-26 00:00   14 00 25.52 -12 16 09.1 -26.75 -10.59 214.87   4.98   0.0000 /?   0.0000      n.a.
 2014-Oct-26 01:00   14 00 35.20 -12 17 00.6 -26.75 -10.59 214.32   4.98   0.0000 /?   0.0000      n.a.
 2014-Oct-26 02:00   14 00 44.88 -12 17 52.3 -26.75 -10.59 213.77   4.97   0.0000 /?   0.0000      n.a.
 2014-Oct-26 03:00   14 00 54.54 -12 18 43.9 -26.75 -10.59 213.22   4.97   0.0000 /?   0.0000      n.a.
 2014-Oct-26 04:00   14 01 04.18 -12 19 35.6 -26.75 -10.59 212.67   4.97   0.0000 /?   0.0000      n.a.
 2014-Oct-26 05:00   14 01 13.79 -12 20 27.3 -26.75 -10.59 212.12   4.96   0.0000 /?   0.0000      n.a.
 2014-Oct-26 06:00   14 01 23.37 -12 21 19.0 -26.75 -10.59 211.57   4.96   0.0000 /?   0.0000      n.a.
 2014-Oct-26 07:00   14 01 32.93 -12 22 10.7 -26.75 -10.59 211.02   4.96   0.0000 /?   0.0000      n.a.
 2014-Oct-26 08:00   14 01 42.46 -12 23 02.3 -26.75 -10.59 210.48   4.95   0.0000 /?   0.0000      n.a.
 2014-Oct-26 09:00   14 01 51.97 -12 23 53.8 -26.75 -10.59 209.93   4.95   0.0000 /?   0.0000      n.a.
 2014-Oct-26 10:00   14 02 01.47 -12 24 45.3 -26.75 -10.59 209.38   4.94   0.0000 /?   0.0000      n.a.
 2014-Oct-26 11:00   14 02 10.96 -12 25 36.6 -26.75 -10.59 208.83   4.94   0.0000 /?   0.0000      n.a.
 2014-Oct-26 12:00   14 02 20.45 -12 26 27.8 -26.75 -10.59 208.28   4.94   0.0000 /?   0.0000      n.a.
 2014-Oct-26 13:00   14 02 29.94 -12 27 19.0 -26.75 -10.59 207.73   4.93   0.0000 /?   0.0000      n.a.
 2014-Oct-26 14:00   14 02 39.45 -12 28 10.0 -26.75 -10.59 207.18   4.93   0.0000 /?   0.0000      n.a.
 2014-Oct-26 15:00   14 02 48.97 -12 29 00.9 -26.75 -10.59 206.63   4.93   0.0000 /?   0.0000      n.a.
 2014-Oct-26 16:00   14 02 58.52 -12 29 51.7 -26.75 -10.59 206.08   4.92   0.0000 /?   0.0000      n.a.
 2014-Oct-26 17:00   14 03 08.10 -12 30 42.5 -26.75 -10.59 205.53   4.92   0.0000 /?   0.0000      n.a.
 2014-Oct-26 18:00   14 03 17.71 -12 31 33.3 -26.75 -10.59 204.98   4.91   0.0000 /?   0.0000      n.a.
 2014-Oct-26 19:00   14 03 27.35 -12 32 24.1 -26.76 -10.59 204.43   4.91   0.0000 /?   0.0000      n.a.
 2014-Oct-26 20:00   14 03 37.02 -12 33 14.8 -26.76 -10.59 203.88   4.91   0.0000 /?   0.0000      n.a.
 2014-Oct-26 21:00   14 03 46.71 -12 34 05.7 -26.76 -10.59 203.33   4.90   0.0000 /?   0.0000      n.a.
 2014-Oct-26 22:00   14 03 56.41 -12 34 56.5 -26.76 -10.59 202.78   4.90   0.0000 /?   0.0000      n.a.
 2014-Oct-26 23:00   14 04 06.13 -12 35 47.5 -26.76 -10.59 202.23   4.89   0.0000 /?   0.0000      n.a.
 2014-Oct-27 00:00   14 04 15.85 -12 36 38.5 -26.76 -10.59 201.68   4.89   0.0000 /?   0.0000      n.a.
 2014-Oct-27 01:00   14 04 25.57 -12 37 29.6 -26.76 -10.59 201.13   4.89   0.0000 /?   0.0000      n.a.
 2014-Oct-27 02:00   14 04 35.27 -12 38 20.7 -26.76 -10.59 200.58   4.88   0.0000 /?   0.0000      n.a.
 2014-Oct-27 03:00   14 04 44.96 -12 39 11.9 -26.76 -10.59 200.03   4.88   0.0000 /?   0.0000      n.a.
 2014-Oct-27 04:00   14 04 54.63 -12 40 03.1 -26.76 -10.59 199.49   4.87   0.0000 /?   0.0000      n.a.
 2014-Oct-27 05:00   14 05 04.27 -12 40 54.4 -26.76 -10.59 198.94   4.87   0.0000 /?   0.0000      n.a.
 2014-Oct-27 06:00   14 05 13.88 -12 41 45.6 -26.76 -10.59 198.39   4.87   0.0000 /?   0.0000      n.a.
 2014-Oct-27 07:00   14 05 23.47 -12 42 36.8 -26.76 -10.59 197.84   4.86   0.0000 /?   0.0000      n.a.
 2014-Oct-27 08:00   14 05 33.03 -12 43 27.9 -26.76 -10.59 197.29   4.86   0.0000 /?   0.0000      n.a.
 2014-Oct-27 09:00   14 05 42.58 -12 44 19.0 -26.76 -10.59 196.74   4.86   0.0000 /?   0.0000      n.a.
 2014-Oct-27 10:00   14 05 52.10 -12 45 09.9 -26.76 -10.59 196.19   4.85   0.0000 /?   0.0000      n.a.
 2014-Oct-27 11:00   14 06 01.62 -12 46 00.8 -26.76 -10.59 195.64   4.85   0.0000 /?   0.0000      n.a.
 2014-Oct-27 12:00   14 06 11.14 -12 46 51.5 -26.76 -10.59 195.09   4.84   0.0000 /?   0.0000      n.a.
 2014-Oct-27 13:00   14 06 20.66 -12 47 42.1 -26.76 -10.59 194.54   4.84   0.0000 /?   0.0000      n.a.
 2014-Oct-27 14:00   14 06 30.20 -12 48 32.6 -26.76 -10.59 193.99   4.84   0.0000 /?   0.0000      n.a.
 2014-Oct-27 15:00   14 06 39.76 -12 49 23.1 -26.76 -10.59 193.44   4.83   0.0000 /?   0.0000      n.a.
 2014-Oct-27 16:00   14 06 49.34 -12 50 13.4 -26.76 -10.59 192.89   4.83   0.0000 /?   0.0000      n.a.
 2014-Oct-27 17:00   14 06 58.95 -12 51 03.7 -26.76 -10.59 192.34   4.82   0.0000 /?   0.0000      n.a.
 2014-Oct-27 18:00   14 07 08.59 -12 51 54.0 -26.76 -10.59 191.79   4.82   0.0000 /?   0.0000      n.a.
 2014-Oct-27 19:00   14 07 18.26 -12 52 44.2 -26.76 -10.59 191.24   4.82   0.0000 /?   0.0000      n.a.
 2014-Oct-27 20:00   14 07 27.95 -12 53 34.5 -26.76 -10.59 190.69   4.81   0.0000 /?   0.0000      n.a.
 2014-Oct-27 21:00   14 07 37.67 -12 54 24.8 -26.76 -10.59 190.14   4.81   0.0000 /?   0.0000      n.a.
 2014-Oct-27 22:00   14 07 47.41 -12 55 15.2 -26.76 -10.59 189.59   4.80   0.0000 /?   0.0000      n.a.
 2014-Oct-27 23:00   14 07 57.16 -12 56 05.7 -26.76 -10.59 189.04   4.80   0.0000 /?   0.0000      n.a.
 2014-Oct-28 00:00   14 08 06.91 -12 56 56.2 -26.76 -10.59 188.49   4.80   0.0000 /?   0.0000      n.a.
 2014-Oct-28 01:00   14 08 16.66 -12 57 46.8 -26.76 -10.59 187.95   4.79   0.0000 /?   0.0000      n.a.
 2014-Oct-28 02:00   14 08 26.39 -12 58 37.4 -26.76 -10.59 187.40   4.79   0.0000 /?   0.0000      n.a.
 2014-Oct-28 03:00   14 08 36.11 -12 59 28.1 -26.76 -10.59 186.85   4.78   0.0000 /?   0.0000      n.a.
 2014-Oct-28 04:00   14 08 45.81 -13 00 18.8 -26.76 -10.59 186.30   4.78   0.0000 /?   0.0000      n.a.
 2014-Oct-28 05:00   14 08 55.48 -13 01 09.6 -26.76 -10.59 185.75   4.78   0.0000 /?   0.0000      n.a.
 2014-Oct-28 06:00   14 09 05.13 -13 02 00.3 -26.76 -10.59 185.20   4.77   0.0000 /?   0.0000      n.a.
 2014-Oct-28 07:00   14 09 14.74 -13 02 51.0 -26.76 -10.59 184.65   4.77   0.0000 /?   0.0000      n.a.
 2014-Oct-28 08:00   14 09 24.34 -13 03 41.7 -26.76 -10.59 184.10   4.76   0.0000 /?   0.0000      n.a.
 2014-Oct-28 09:00   14 09 33.91 -13 04 32.2 -26.76 -10.59 183.55   4.76   0.0000 /?   0.0000      n.a.
 2014-Oct-28 10:00   14 09 43.47 -13 05 22.7 -26.76 -10.59 183.00   4.76   0.0000 /?   0.0000      n.a.
 2014-Oct-28 11:00   14 09 53.02 -13 06 13.0 -26.76 -10.59 182.45   4.75   0.0000 /?   0.0000      n.a.
 2014-Oct-28 12:00   14 10 02.56 -13 07 03.2 -26.76 -10.59 181.90   4.75   0.0000 /?   0.0000      n.a.
 2014-Oct-28 13:00   14 10 12.12 -13 07 53.3 -26.76 -10.59 181.35   4.75   0.0000 /?   0.0000      n.a.
 2014-Oct-28 14:00   14 10 21.69 -13 08 43.3 -26.76 -10.59 180.80   4.74   0.0000 /?   0.0000      n.a.
 2014-Oct-28 15:00   14 10 31.27 -13 09 33.3 -26.76 -10.59 180.25   4.74   0.0000 /?   0.0000      n.a.
 2014-Oct-28 16:00   14 10 40.88 -13 10 23.1 -26.76 -10.59 179.70   4.73   0.0000 /?   0.0000      n.a.
 2014-Oct-28 17:00   14 10 50.53 -13 11 12.9 -26.76 -10.59 179.15   4.73   0.0000 /?   0.0000      n.a.
 2014-Oct-28 18:00   14 11 00.20 -13 12 02.6 -26.76 -10.59 178.60   4.73   0.0000 /?   0.0000      n.a.
 2014-Oct-28 19:00   14 11 09.89 -13 12 52.4 -26.76 -10.59 178.05   4.72   0.0000 /?   0.0000      n.a.
 2014-Oct-28 20:00   14 11 19.62 -13 13 42.1 -26.76 -10.59 177.50   4.72   0.0000 /?   0.0000      n.a.
 2014-Oct-28 21:00   14 11 29.37 -13 14 31.9 -26.76 -10.59 176.96   4.71   0.0000 /?   0.0000      n.a.
 2014-Oct-28 22:00   14 11 39.14 -13 15 21.8 -26.76 -10.59 176.41   4.71   0.0000 /?   0.0000      n.a.
 2014-Oct-28 23:00   14 11 48.92 -13 16 11.7 -26.76 -10.59 175.86   4.70   0.0000 /?   0.0000      n.a.
 2014-Oct-29 00:00   14 11 58.70 -13 17 01.7 -26.76 -10.59 175.31   4.70   0.0000 /?   0.0000      n.a.
 2014-Oct-29 01:00   14 12 08.48 -13 17 51.8 -26.76 -10.59 174.76   4.70   0.0000 /?   0.0000      n.a.
 2014-Oct-29 02:00   14 12 18.25 -13 18 41.9 -26.76 -10.59 174.21   4.69   0.0000 /?   0.0000      n.a.
 2014-Oct-29 03:00   14 12 28.00 -13 19 32.1 -26.76 -10.59 173.66   4.69   0.0000 /?   0.0000      n.a.
 2014-Oct-29 04:00   14 12 37.73 -13 20 22.3 -26.76 -10.59 173.11   4.68   0.0000 /?   0.0000      n.a.
 2014-Oct-29 05:00   14 12 47.43 -13 21 12.6 -26.76 -10.59 172.56   4.68   0.0000 /?   0.0000      n.a.
 2014-Oct-29 06:00   14 12 57.10 -13 22 02.8 -26.76 -10.59 172.01   4.68   0.0000 /?   0.0000      n.a.
 2014-Oct-29 07:00   14 13 06.75 -13 22 53.0 -26.76 -10.59 171.46   4.67   0.0000 /?   0.0000      n.a.
 2014-Oct-29 08:00   14 13 16.38 -13 23 43.1 -26.76 -10.59 170.91   4.67   0.0000 /?   0.0000      n.a.
 2014-Oct-29 09:00   14 13 25.98 -13 24 33.1 -26.76 -10.59 170.36   4.66   0.0000 /?   0.0000      n.a.
 2014-Oct-29 10:00   14 13 35.57 -13 25 23.1 -26.76 -10.59 169.81   4.66   0.0000 /?   0.0000      n.a.
 2014-Oct-29 11:00   14 13 45.15 -13 26 12.9 -26.76 -10.59 169.26   4.66   0.0000 /?   0.0000      n.a.
 2014-Oct-29 12:00   14 13 54.73 -13 27 02.6 -26.76 -10.59 168.71   4.65   0.0000 /?   0.0000      n.a.
 2014-Oct-29 13:00   14 14 04.31 -13 27 52.2 -26.76 -10.59 168.16   4.65   0.0000 /?   0.0000      n.a.
 2014-Oct-29 14:00   14 14 13.91 -13 28 41.6 -26.76 -10.59 167.61   4.65   0.0000 /?   0.0000      n.a.
 2014-Oct-29 15:00   14 14 23.53 -13 29 31.0 -26.76 -10.59 167.06   4.64   0.0000 /?   0.0000      n.a.
 2014-Oct-29 16:00   14 14 33.17 -13 30 20.3 -26.76 -10.59 166.51   4.64   0.0000 /?   0.0000      n.a.
 2014-Oct-29 17:00   14 14 42.84 -13 31 09.6 -26.76 -10.59 165.97   4.63   0.0000 /?   0.0000      n.a.
 2014-Oct-29 18:00   14 14 52.54 -13 31 58.8 -26.76 -10.59 165.42   4.63   0.0000 /?   0.0000      n.a.
 2014-Oct-29 19:00   14 15 02.27 -13 32 48.0 -26.76 -10.59 164.87   4.62   0.0000 /?   0.0000      n.a.
 2014-Oct-29 20:00   14 15 12.03 -13 33 37.2 -26.76 -10.59 164.32   4.62   0.0000 /?   0.0000      n.a.
 2014-Oct-29 21:00   14 15 21.81 -13 34 26.5 -26.76 -10.59 163.77   4.62   0.0000 /?   0.0000      n.a.
 2014-Oct-29 22:00   14 15 31.61 -13 35 15.8 -26.76 -10.59 163.22   4.61   0.0000 /?   0.0000      n.a.
 2014-Oct-29 23:00   14 15 41.42 -13 36 05.2 -26.76 -10.59 162.67   4.61   0.0000 /?   0.0000      n.a.
 2014-Oct-30 00:00   14 15 51.24 -13 36 54.7 -26.76 -10.59 162.12   4.60   0.0000 /?   0.0000      n.a.
 2014-Oct-30 01:00   14 16 01.04 -13 37 44.2 -26.76 -10.59 161.57   4.60   0.0000 /?   0.0000      n.a.
 2014-Oct-30 02:00   14 16 10.84 -13 38 33.8 -26.76 -10.59 161.02   4.59   0.0000 /?   0.0000      n.a.
 2014-Oct-30 03:00   14 16 20.63 -13 39 23.5 -26.76 -10.59 160.47   4.59   0.0000 /?   0.0000      n.a.
 2014-Oct-30 04:00   14 16 30.39 -13 40 13.2 -26.76 -10.59 159.92   4.59   0.0000 /?   0.0000      n.a.
 2014-Oct-30 05:00   14 16 40.12 -13 41 02.9 -26.76 -10.59 159.37   4.58   0.0000 /?   0.0000      n.a.
 2014-Oct-30 06:00   14 16 49.83 -13 41 52.6 -26.76 -10.59 158.83   4.58   0.0000 /?   0.0000      n.a.
 2014-Oct-30 07:00   14 16 59.51 -13 42 42.2 -26.76 -10.59 158.28   4.57   0.0000 /?   0.0000      n.a.
 2014-Oct-30 08:00   14 17 09.16 -13 43 31.8 -26.76 -10.59 157.73   4.57   0.0000 /?   0.0000      n.a.
 2014-Oct-30 09:00   14 17 18.80 -13 44 21.3 -26.76 -10.59 157.18   4.57   0.0000 /?   0.0000      n.a.
 2014-Oct-30 10:00   14 17 28.41 -13 45 10.7 -26.76 -10.59 156.63   4.56   0.0000 /?   0.0000      n.a.
 2014-Oct-30 11:00   14 17 38.03 -13 46 00.0 -26.76 -10.59 156.08   4.56   0.0000 /?   0.0000      n.a.
 2014-Oct-30 12:00   14 17 47.64 -13 46 49.2 -26.76 -10.59 155.53   4.56   0.0000 /?   0.0000      n.a.
 2014-Oct-30 13:00   14 17 57.25 -13 47 38.2 -26.76 -10.59 154.98   4.55   0.0000 /?   0.0000      n.a.
 2014-Oct-30 14:00   14 18 06.88 -13 48 27.1 -26.76 -10.59 154.43   4.55   0.0000 /?   0.0000      n.a.
 2014-Oct-30 15:00   14 18 16.53 -13 49 16.0 -26.76 -10.59 153.88   4.54   0.0000 /?   0.0000      n.a.
 2014-Oct-30 16:00   14 18 26.21 -13 50 04.7 -26.76 -10.59 153.33   4.54   0.0000 /?   0.0000      n.a.
 2014-Oct-30 17:00   14 18 35.91 -13 50 53.4 -26.76 -10.59 152.78   4.53   0.0000 /?   0.0000      n.a.
 2014-Oct-30 18:00   14 18 45.64 -13 51 42.1 -26.76 -10.59 152.23   4.53   0.0000 /?   0.0000      n.a.
 2014-Oct-30 19:00   14 18 55.40 -13 52 30.7 -26.76 -10.59 151.68   4.53   0.0000 /?   0.0000      n.a.
 2014-Oct-30 20:00   14 19 05.19 -13 53 19.4 -26.76 -10.59 151.13   4.52   0.0000 /?   0.0000      n.a.
 2014-Oct-30 21:00   14 19 15.01 -13 54 08.1 -26.76 -10.59 150.58   4.52   0.0000 /?   0.0000      n.a.
 2014-Oct-30 22:00   14 19 24.84 -13 54 56.9 -26.76 -10.59 150.03   4.51   0.0000 /?   0.0000      n.a.
 2014-Oct-30 23:00   14 19 34.68 -13 55 45.7 -26.76 -10.59 149.48   4.51   0.0000 /?   0.0000      n.a.
 2014-Oct-31 00:00   14 19 44.52 -13 56 34.6 -26.76 -10.59 148.93   4.50   0.0000 /?   0.0000      n.a.
 2014-Oct-31 01:00   14 19 54.36 -13 57 23.6 -26.76 -10.59 148.38   4.50   0.0000 /?   0.0000      n.a.
 2014-Oct-31 02:00   14 20 04.20 -13 58 12.7 -26.76 -10.59 147.84   4.50   0.0000 /?   0.0000      n.a.
 2014-Oct-31 03:00   14 20 14.01 -13 59 01.8 -26.76 -10.59 147.29   4.49   0.0000 /?   0.0000      n.a.
 2014-Oct-31 04:00   14 20 23.80 -13 59 51.0 -26.76 -10.59 146.74   4.49   0.0000 /?   0.0000      n.a.
 2014-Oct-31 05:00   14 20 33.57 -14 00 40.1 -26.76 -10.59 146.19   4.48   0.0000 /?   0.0000      n.a.
 2014-Oct-31 06:00   14 20 43.30 -14 01 29.3 -26.76 -10.59 145.64   4.48   0.0000 /?   0.0000      n.a.
 2014-Oct-31 07:00   14 20 53.02 -14 02 18.4 -26.76 -10.59 145.09   4.48   0.0000 /?   0.0000      n.a.
 2014-Oct-31 08:00   14 21 02.70 -14 03 07.5 -26.76 -10.59 144.54   4.47   0.0000 /?   0.0000      n.a.
 2014-Oct-31 09:00   14 21 12.37 -14 03 56.4 -26.76 -10.59 143.99   4.47   0.0000 /?   0.0000      n.a.
 2014-Oct-31 10:00   14 21 22.02 -14 04 45.3 -26.76 -10.59 143.44   4.46   0.0000 /?   0.0000      n.a.
 2014-Oct-31 11:00   14 21 31.66 -14 05 34.0 -26.76 -10.59 142.89   4.46   0.0000 /?   0.0000      n.a.
 2014-Oct-31 12:00   14 21 41.30 -14 06 22.6 -26.76 -10.59 142.34   4.46   0.0000 /?   0.0000      n.a.
 2014-Oct-31 13:00   14 21 50.95 -14 07 11.1 -26.76 -10.59 141.79   4.45   0.0000 /?   0.0000      n.a.
 2014-Oct-31 14:00   14 22 00.61 -14 07 59.4 -26.76 -10.59 141.24   4.45   0.0000 /?   0.0000      n.a.
 2014-Oct-31 15:00   14 22 10.29 -14 08 47.7 -26.76 -10.59 140.69   4.44   0.0000 /?   0.0000      n.a.
 2014-Oct-31 16:00   14 22 20.00 -14 09 35.9 -26.76 -10.59 140.14   4.44   0.0000 /?   0.0000      n.a.
 2014-Oct-31 17:00   14 22 29.73 -14 10 24.0 -26.76 -10.59 139.59   4.44   0.0000 /?   0.0000      n.a.
 2014-Oct-31 18:00   14 22 39.50 -14 11 12.1 -26.76 -10.59 139.04   4.43   0.0000 /?   0.0000      n.a.
 2014-Oct-31 19:00   14 22 49.29 -14 12 00.2 -26.76 -10.59 138.49   4.43   0.0000 /?   0.0000      n.a.
 2014-Oct-31 20:00   14 22 59.11 -14 12 48.3 -26.76 -10.59 137.94   4.42   0.0000 /?   0.0000      n.a.
 2014-Oct-31 21:00   14 23 08.96 -14 13 36.4 -26.76 -10.59 137.39   4.42   0.0000 /?   0.0000      n.a.
 2014-Oct-31 22:00   14 23 18.82 -14 14 24.6 -26.76 -10.59 136.85   4.41   0.0000 /?   0.0000      n.a.
 2014-Oct-31 23:00   14 23 28.69 -14 15 12.9 -26.76 -10.59 136.30   4.41   0.0000 /?   0.0000      n.a.
 2014-Nov-01 00:00   14 23 38.57 -14 16 01.2 -26.76 -10.59 135.75   4.41   0.0000 /?   0.0000      n.a.
