Timestamp	Horizontal A.E.	Vertical A.E.	Horizontal M.E.	Vertical M.E.	Date	Time
 3601602009.295	   96.238000	    0.004000	       18995	       26464	16/02/2018	06:00:09
 3601602609.311	   96.238000	    0.004000	       18995	       26464	16/02/2018	06:10:09
 3601603209.311	   96.238000	    0.004000	       18995	       26464	16/02/2018	06:20:09
 3601603769.795	   96.237500	    0.004000	       18994	       26464	16/02/2018	06:29:29
 3601603770.795	   96.237000	    0.004000	       18993	       26464	16/02/2018	06:29:30
 3601603771.795	   96.234500	    0.004000	       18992	       26464	16/02/2018	06:29:31
 3601603772.811	   96.231500	    0.003900	       18991	       26461	16/02/2018	06:29:32
 3601603773.795	   96.227500	    0.003500	       18989	       26455	16/02/2018	06:29:33
 3601603774.795	   96.222000	    0.002700	       18986	       26447	16/02/2018	06:29:34
 3601603775.811	   96.216500	    0.000500	       18984	       26435	16/02/2018	06:29:35
 3601603776.795	   96.209500	   -0.003000	       18981	       26420	16/02/2018	06:29:36
 3601603777.811	   96.202500	   -0.007300	       18978	       26403	16/02/2018	06:29:37
 3601603778.811	   96.194000	   -0.012100	       18975	       26384	16/02/2018	06:29:38
 3601603779.795	   96.185000	   -0.018700	       18971	       26363	16/02/2018	06:29:39
 3601603780.811	   96.174500	   -0.024500	       18966	       26344	16/02/2018	06:29:40
 3601603781.795	   96.163500	   -0.030100	       18962	       26324	16/02/2018	06:29:41
 3601603782.811	   96.152000	   -0.036700	       18957	       26304	16/02/2018	06:29:42
 3601603783.795	   96.139500	   -0.042900	       18952	       26284	16/02/2018	06:29:43
 3601603784.811	   96.126500	   -0.048600	       18947	       26263	16/02/2018	06:29:44
 3601603785.795	   96.114000	   -0.054600	       18942	       26243	16/02/2018	06:29:45
 3601603786.795	   96.101500	   -0.060900	       18937	       26223	16/02/2018	06:29:46
 3601603787.795	   96.089000	   -0.066900	       18933	       26203	16/02/2018	06:29:47
 3601603788.811	   96.076000	   -0.072500	       18928	       26182	16/02/2018	06:29:48
 3601603789.811	   96.063500	   -0.079200	       18923	       26163	16/02/2018	06:29:49
 3601603790.811	   96.050500	   -0.085100	       18918	       26142	16/02/2018	06:29:50
 3601603791.795	   96.038000	   -0.090600	       18913	       26121	16/02/2018	06:29:51
 3601603792.811	   96.025500	   -0.097400	       18908	       26101	16/02/2018	06:29:52
 3601603793.811	   96.012500	   -0.103200	       18904	       26081	16/02/2018	06:29:53
 3601603794.795	   96.000000	   -0.109000	       18899	       26061	16/02/2018	06:29:54
 3601603795.795	   95.987000	   -0.115300	       18894	       26041	16/02/2018	06:29:55
 3601603796.795	   95.974500	   -0.121400	       18889	       26021	16/02/2018	06:29:56
 3601603797.795	   95.961500	   -0.127300	       18884	       26000	16/02/2018	06:29:57
 3601603798.795	   95.949000	   -0.133100	       18879	       25980	16/02/2018	06:29:58
 3601603799.795	   95.936000	   -0.139700	       18874	       25960	16/02/2018	06:29:59
 3601603800.811	   95.923500	   -0.145600	       18869	       25940	16/02/2018	06:30:00
 3601603801.811	   95.911000	   -0.151300	       18864	       25920	16/02/2018	06:30:01
 3601603802.811	   95.898000	   -0.158000	       18859	       25900	16/02/2018	06:30:02
 3601603803.811	   95.885500	   -0.163800	       18855	       25880	16/02/2018	06:30:03
 3601603804.811	   95.872500	   -0.169600	       18850	       25859	16/02/2018	06:30:04
 3601603805.795	   95.860000	   -0.176000	       18845	       25839	16/02/2018	06:30:05
 3601603806.811	   95.847500	   -0.182000	       18840	       25819	16/02/2018	06:30:06
 3601603807.811	   95.834500	   -0.188000	       18835	       25799	16/02/2018	06:30:07
 3601603808.795	   95.821500	   -0.193900	       18830	       25779	16/02/2018	06:30:08
 3601603809.795	   95.809000	   -0.200300	       18825	       25758	16/02/2018	06:30:09
 3601603810.811	   95.796500	   -0.206300	       18821	       25739	16/02/2018	06:30:10
 3601603811.795	   95.783500	   -0.211900	       18816	       25718	16/02/2018	06:30:11
 3601603812.795	   95.771000	   -0.218600	       18811	       25698	16/02/2018	06:30:12
 3601603813.811	   95.758000	   -0.224500	       18806	       25678	16/02/2018	06:30:13
 3601603814.811	   95.745500	   -0.230100	       18801	       25657	16/02/2018	06:30:14
 3601603815.795	   95.732500	   -0.236700	       18796	       25637	16/02/2018	06:30:15
 3601603816.811	   95.719500	   -0.242700	       18791	       25617	16/02/2018	06:30:16
 3601603817.811	   95.706500	   -0.248600	       18786	       25596	16/02/2018	06:30:17
 3601603818.811	   95.694000	   -0.254700	       18781	       25576	16/02/2018	06:30:18
 3601603819.795	   95.681500	   -0.260900	       18777	       25556	16/02/2018	06:30:19
 3601603820.811	   95.668500	   -0.267000	       18771	       25536	16/02/2018	06:30:20
 3601603821.811	   95.655500	   -0.272700	       18767	       25516	16/02/2018	06:30:21
 3601603822.811	   95.643000	   -0.279300	       18762	       25496	16/02/2018	06:30:22
 3601603823.795	   95.630500	   -0.285200	       18757	       25476	16/02/2018	06:30:23
 3601603824.795	   95.617500	   -0.290800	       18752	       25456	16/02/2018	06:30:24
 3601603825.811	   95.605000	   -0.297600	       18747	       25435	16/02/2018	06:30:25
 3601603826.795	   95.592000	   -0.303400	       18743	       25415	16/02/2018	06:30:26
 3601603827.811	   95.579500	   -0.309300	       18738	       25395	16/02/2018	06:30:27
 3601603828.795	   95.567000	   -0.315500	       18733	       25375	16/02/2018	06:30:28
 3601603829.795	   95.555500	   -0.321600	       18729	       25355	16/02/2018	06:30:29
 3601603830.811	   95.545500	   -0.327700	       18726	       25334	16/02/2018	06:30:30
 3601603831.811	   95.537000	   -0.333500	       18724	       25315	16/02/2018	06:30:31
 3601603832.811	   95.530000	   -0.340000	       18721	       25294	16/02/2018	06:30:32
 3601603833.811	   95.524500	   -0.346000	       18720	       25274	16/02/2018	06:30:33
 3601603834.811	   95.520500	   -0.351500	       18719	       25253	16/02/2018	06:30:34
 3601603835.811	   95.517500	   -0.358200	       18718	       25233	16/02/2018	06:30:35
 3601603836.811	   95.514500	   -0.364100	       18716	       25213	16/02/2018	06:30:36
 3601603837.811	   95.512000	   -0.369900	       18715	       25192	16/02/2018	06:30:37
 3601603838.811	   95.509000	   -0.376400	       18714	       25173	16/02/2018	06:30:38
 3601603839.811	   95.506000	   -0.382400	       18713	       25153	16/02/2018	06:30:39
 3601603840.811	   95.503000	   -0.388300	       18712	       25133	16/02/2018	06:30:40
 3601603841.811	   95.500500	   -0.394400	       18711	       25112	16/02/2018	06:30:41
 3601603842.811	   95.497500	   -0.400700	       18710	       25092	16/02/2018	06:30:42
 3601603843.811	   95.495000	   -0.406700	       18709	       25072	16/02/2018	06:30:43
 3601603844.811	   95.492000	   -0.412300	       18708	       25051	16/02/2018	06:30:44
 3601603845.811	   95.489000	   -0.419000	       18707	       25032	16/02/2018	06:30:45
 3601603846.811	   95.486500	   -0.425000	       18705	       25012	16/02/2018	06:30:46
 3601603847.811	   95.483500	   -0.430600	       18704	       24992	16/02/2018	06:30:47
 3601603848.811	   95.480500	   -0.437200	       18703	       24971	16/02/2018	06:30:48
 3601603849.811	   95.478000	   -0.443200	       18702	       24951	16/02/2018	06:30:49
 3601603850.811	   95.475000	   -0.449100	       18701	       24931	16/02/2018	06:30:50
 3601603851.811	   95.472000	   -0.455300	       18700	       24910	16/02/2018	06:30:51
 3601603852.811	   95.469500	   -0.461400	       18699	       24891	16/02/2018	06:30:52
 3601603853.795	   95.466500	   -0.467500	       18698	       24870	16/02/2018	06:30:53
 3601603854.811	   95.464000	   -0.473300	       18697	       24849	16/02/2018	06:30:54
 3601603855.795	   95.461000	   -0.479800	       18696	       24830	16/02/2018	06:30:55
 3601603856.795	   95.458000	   -0.485800	       18695	       24809	16/02/2018	06:30:56
 3601603857.811	   95.455500	   -0.491300	       18694	       24789	16/02/2018	06:30:57
 3601603858.811	   95.452500	   -0.498100	       18693	       24769	16/02/2018	06:30:58
 3601603859.826	   95.449500	   -0.504000	       18689	       24697	16/02/2018	06:30:59
 3601603862.811	   95.447000	   -0.509800	       18688	       24688	16/02/2018	06:31:02
 3601603863.826	   95.438500	   -0.528200	       18687	       24668	16/02/2018	06:31:03
 3601603864.811	   95.435500	   -0.534300	       18686	       24648	16/02/2018	06:31:04
 3601603865.811	   95.432500	   -0.540600	       18685	       24627	16/02/2018	06:31:05
 3601603866.826	   95.430000	   -0.546600	       18684	       24607	16/02/2018	06:31:06
 3601603867.811	   95.427000	   -0.552200	       18683	       24587	16/02/2018	06:31:07
 3601603868.811	   95.424500	   -0.558900	       18682	       24567	16/02/2018	06:31:08
 3601603869.811	   95.421500	   -0.564800	       18681	       24547	16/02/2018	06:31:09
 3601603870.811	   95.418500	   -0.570500	       18679	       24527	16/02/2018	06:31:10
 3601603871.795	   95.416000	   -0.577200	       18678	       24507	16/02/2018	06:31:11
 3601603872.795	   95.413000	   -0.583100	       18677	       24486	16/02/2018	06:31:12
 3601603873.795	   95.410500	   -0.589000	       18676	       24466	16/02/2018	06:31:13
 3601603874.811	   95.407500	   -0.595100	       18675	       24446	16/02/2018	06:31:14
 3601603875.811	   95.404500	   -0.601300	       18674	       24426	16/02/2018	06:31:15
 3601603876.795	   95.402000	   -0.607400	       18673	       24405	16/02/2018	06:31:16
 3601603877.795	   95.399000	   -0.613100	       18672	       24386	16/02/2018	06:31:17
 3601603878.795	   95.396500	   -0.619700	       18671	       24365	16/02/2018	06:31:18
 3601603879.795	   95.393500	   -0.625700	       18670	       24345	16/02/2018	06:31:19
 3601603880.795	   95.390500	   -0.631200	       18669	       24325	16/02/2018	06:31:20
 3601603881.795	   95.387500	   -0.638000	       18668	       24304	16/02/2018	06:31:21
 3601603882.795	   95.385000	   -0.643800	       18667	       24284	16/02/2018	06:31:22
 3601603883.795	   95.382000	   -0.649600	       18666	       24264	16/02/2018	06:31:23
 3601603884.795	   95.379000	   -0.656100	       18665	       24244	16/02/2018	06:31:24
 3601603885.795	   95.376500	   -0.662100	       18663	       24223	16/02/2018	06:31:25
 3601603886.795	   95.373500	   -0.668100	       18662	       24203	16/02/2018	06:31:26
 3601603887.795	   95.370500	   -0.674100	       18661	       24183	16/02/2018	06:31:27
 3601603888.795	   95.368000	   -0.680400	       18660	       24163	16/02/2018	06:31:28
 3601603889.795	   95.365500	   -0.686400	       18660	       24143	16/02/2018	06:31:29
 3601603890.795	   95.365000	   -0.692000	       18660	       24123	16/02/2018	06:31:30
 3601603891.795	   95.365000	   -0.698700	       18660	       24103	16/02/2018	06:31:31
 3601603892.795	   95.365500	   -0.704600	       18661	       24082	16/02/2018	06:31:32
 3601603893.795	   95.366500	   -0.710200	       18662	       24063	16/02/2018	06:31:33
 3601603894.795	   95.369000	   -0.716700	       18663	       24042	16/02/2018	06:31:34
 3601603895.795	   95.371000	   -0.722700	       18665	       24022	16/02/2018	06:31:35
 3601603896.795	   95.374500	   -0.728600	       18666	       24002	16/02/2018	06:31:36
 3601603897.795	   95.378000	   -0.734600	       18668	       23981	16/02/2018	06:31:37
 3601603898.795	   95.381500	   -0.740900	       18669	       23962	16/02/2018	06:31:38
 3601603899.795	   95.385000	   -0.746900	       18671	       23941	16/02/2018	06:31:39
 3601603900.795	   95.388500	   -0.752500	       18672	       23922	16/02/2018	06:31:40
 3601603901.795	   95.392000	   -0.759200	       18674	       23901	16/02/2018	06:31:41
 3601603902.795	   95.395500	   -0.765100	       18675	       23881	16/02/2018	06:31:42
 3601603903.795	   95.399500	   -0.770700	       18677	       23861	16/02/2018	06:31:43
 3601603904.795	   95.403000	   -0.777400	       18678	       23840	16/02/2018	06:31:44
 3601603905.795	   95.407000	   -0.783300	       18680	       23820	16/02/2018	06:31:45
 3601603906.795	   95.410500	   -0.789100	       18681	       23800	16/02/2018	06:31:46
 3601603907.795	   95.414500	   -0.795400	       18683	       23779	16/02/2018	06:31:47
 3601603908.795	   95.418500	   -0.801600	       18684	       23759	16/02/2018	06:31:48
 3601603909.795	   95.422000	   -0.807600	       18686	       23739	16/02/2018	06:31:49
 3601603910.795	   95.426000	   -0.813400	       18688	       23719	16/02/2018	06:31:50
 3601603911.795	   95.429500	   -0.819900	       18689	       23699	16/02/2018	06:31:51
 3601603912.795	   95.433500	   -0.825900	       18691	       23679	16/02/2018	06:31:52
 3601603913.795	   95.437500	   -0.831400	       18692	       23659	16/02/2018	06:31:53
 3601603914.795	   95.441000	   -0.838200	       18694	       23638	16/02/2018	06:31:54
 3601603915.795	   95.445000	   -0.844100	       18695	       23618	16/02/2018	06:31:55
 3601603916.795	   95.448500	   -0.849800	       18697	       23598	16/02/2018	06:31:56
 3601603917.795	   95.452500	   -0.856300	       18698	       23578	16/02/2018	06:31:57
 3601603918.795	   95.456500	   -0.862300	       18700	       23558	16/02/2018	06:31:58
 3601603919.795	   95.460500	   -0.868300	       18701	       23538	16/02/2018	06:31:59
 3601603920.795	   95.464500	   -0.874400	       18703	       23517	16/02/2018	06:32:00
 3601603921.795	   95.468000	   -0.880600	       18704	       23498	16/02/2018	06:32:01
 3601603922.795	   95.472000	   -0.886600	       18706	       23477	16/02/2018	06:32:02
 3601603923.795	   95.476000	   -0.892200	       18707	       23457	16/02/2018	06:32:03
 3601603924.795	   95.480000	   -0.899000	       18709	       23437	16/02/2018	06:32:04
 3601603925.795	   95.483500	   -0.904900	       18710	       23417	16/02/2018	06:32:05
 3601603926.795	   95.487500	   -0.910500	       18712	       23396	16/02/2018	06:32:06
 3601603927.795	   95.491500	   -0.917100	       18714	       23376	16/02/2018	06:32:07
 3601603928.795	   95.495000	   -0.923000	       18715	       23356	16/02/2018	06:32:08
 3601603929.795	   95.499000	   -0.929000	       18717	       23335	16/02/2018	06:32:09
 3601603930.795	   95.503000	   -0.935200	       18718	       23315	16/02/2018	06:32:10
 3601603931.811	   95.507000	   -0.941300	       18720	       23295	16/02/2018	06:32:11
 3601603932.811	   95.510500	   -0.947300	       18721	       23275	16/02/2018	06:32:12
 3601603933.795	   95.515000	   -0.953100	       18723	       23255	16/02/2018	06:32:13
 3601603934.795	   95.519000	   -0.959700	       18724	       23235	16/02/2018	06:32:14
 3601603935.795	   95.522500	   -0.965700	       18726	       23215	16/02/2018	06:32:15
 3601603936.795	   95.526500	   -0.971300	       18727	       23194	16/02/2018	06:32:16
 3601603937.795	   95.530500	   -0.978000	       18729	       23174	16/02/2018	06:32:17
 3601603938.795	   95.534000	   -0.983800	       18730	       23154	16/02/2018	06:32:18
 3601603939.795	   95.538000	   -0.989600	       18732	       23134	16/02/2018	06:32:19
 3601603940.795	   95.542000	   -0.996100	       18733	       23113	16/02/2018	06:32:20
 3601603941.795	   95.546000	   -1.002100	       18735	       23093	16/02/2018	06:32:21
 3601603942.795	   95.550000	   -1.008100	       18736	       23074	16/02/2018	06:32:22
 3601603943.795	   95.553500	   -1.014000	       18738	       23053	16/02/2018	06:32:23
 3601603944.795	   95.557500	   -1.020400	       18739	       23033	16/02/2018	06:32:24
 3601603945.811	   95.561500	   -1.026500	       18741	       23013	16/02/2018	06:32:25
 3601603946.795	   95.565500	   -1.032100	       18742	       22993	16/02/2018	06:32:26
 3601603947.795	   95.569000	   -1.038800	       18744	       22972	16/02/2018	06:32:27
 3601603948.795	   95.573000	   -1.044700	       18745	       22952	16/02/2018	06:32:28
 3601603949.811	   95.576500	   -1.050400	       18747	       22932	16/02/2018	06:32:29
 3601603950.795	   95.579500	   -1.057000	       18748	       22912	16/02/2018	06:32:30
 3601603951.811	   95.583000	   -1.062900	       18749	       22891	16/02/2018	06:32:31
 3601603952.795	   95.586500	   -1.068800	       18750	       22871	16/02/2018	06:32:32
 3601603953.795	   95.589500	   -1.075100	       18751	       22851	16/02/2018	06:32:33
 3601603954.795	   95.593000	   -1.081200	       18753	       22830	16/02/2018	06:32:34
 3601603955.795	   95.596500	   -1.087300	       18754	       22811	16/02/2018	06:32:35
 3601603956.795	   95.599500	   -1.093000	       18755	       22791	16/02/2018	06:32:36
 3601603957.795	   95.603000	   -1.099600	       18756	       22771	16/02/2018	06:32:37
 3601603958.811	   95.606500	   -1.105600	       18758	       22750	16/02/2018	06:32:38
 3601603959.811	   95.609500	   -1.111200	       18759	       22730	16/02/2018	06:32:39
 3601603960.795	   95.613000	   -1.118000	       18760	       22711	16/02/2018	06:32:40
 3601603961.811	   95.616000	   -1.123800	       18762	       22690	16/02/2018	06:32:41
 3601603962.811	   95.619500	   -1.129600	       18763	       22670	16/02/2018	06:32:42
 3601603963.811	   95.622500	   -1.136000	       18764	       22650	16/02/2018	06:32:43
 3601603964.795	   95.626000	   -1.142000	       18766	       22629	16/02/2018	06:32:44
 3601603965.795	   95.629500	   -1.148000	       18767	       22609	16/02/2018	06:32:45
 3601603966.795	   95.633000	   -1.154000	       18768	       22589	16/02/2018	06:32:46
 3601603967.795	   95.636500	   -1.160400	       18770	       22569	16/02/2018	06:32:47
 3601603968.795	   95.639500	   -1.166500	       18771	       22548	16/02/2018	06:32:48
 3601603969.795	   95.643000	   -1.172000	       18772	       22529	16/02/2018	06:32:49
 3601603970.795	   95.646500	   -1.178800	       18774	       22508	16/02/2018	06:32:50
 3601603971.795	   95.650000	   -1.184600	       18775	       22487	16/02/2018	06:32:51
 3601603972.811	   95.653000	   -1.190400	       18776	       22468	16/02/2018	06:32:52
 3601603973.811	   95.656500	   -1.197000	       18777	       22447	16/02/2018	06:32:53
 3601603974.795	   95.660000	   -1.202900	       18778	       22427	16/02/2018	06:32:54
 3601603975.811	   95.663000	   -1.208800	       18780	       22406	16/02/2018	06:32:55
 3601603976.811	   95.666500	   -1.215000	       18781	       22387	16/02/2018	06:32:56
 3601603977.811	   95.670000	   -1.221200	       18782	       22367	16/02/2018	06:32:57
 3601603978.795	   95.673000	   -1.227200	       18784	       22346	16/02/2018	06:32:58
 3601603979.811	   95.676500	   -1.232900	       18785	       22327	16/02/2018	06:32:59
 3601603980.811	   95.680000	   -1.239600	       18786	       22306	16/02/2018	06:33:00
 3601603981.811	   95.683500	   -1.245500	       18788	       22287	16/02/2018	06:33:01
 3601603982.795	   95.687000	   -1.251100	       18789	       22266	16/02/2018	06:33:02
 3601603983.811	   95.690000	   -1.258000	       18790	       22246	16/02/2018	06:33:03
 3601603984.811	   95.693500	   -1.263800	       18792	       22226	16/02/2018	06:33:04
 3601603985.811	   95.697000	   -1.269600	       18793	       22205	16/02/2018	06:33:05
 3601603986.811	   95.700000	   -1.275900	       18794	       22185	16/02/2018	06:33:06
 3601603987.811	   95.703500	   -1.282100	       18795	       22165	16/02/2018	06:33:07
 3601603988.811	   95.707000	   -1.288000	       18797	       22145	16/02/2018	06:33:08
 3601603989.795	   95.710000	   -1.293900	       18798	       22125	16/02/2018	06:33:09
 3601603990.811	   95.713500	   -1.300400	       18799	       22105	16/02/2018	06:33:10
 3601603991.811	   95.717000	   -1.306400	       18800	       22084	16/02/2018	06:33:11
 3601603992.811	   95.720500	   -1.312000	       18802	       22064	16/02/2018	06:33:12
 3601603993.795	   95.723500	   -1.318700	       18803	       22043	16/02/2018	06:33:13
 3601603994.795	   95.727000	   -1.324600	       18804	       22023	16/02/2018	06:33:14
 3601603995.811	   95.730500	   -1.330300	       18805	       22003	16/02/2018	06:33:15
 3601603996.795	   95.733500	   -1.336900	       18807	       21983	16/02/2018	06:33:16
 3601603997.795	   95.737000	   -1.342800	       18808	       21963	16/02/2018	06:33:17
 3601603998.795	   95.740000	   -1.348800	       18809	       21943	16/02/2018	06:33:18
 3601603999.795	   95.743500	   -1.354900	       18811	       21923	16/02/2018	06:33:19
 3601604000.811	   95.747000	   -1.361100	       18812	       21902	16/02/2018	06:33:20
 3601604001.811	   95.750500	   -1.367100	       18813	       21882	16/02/2018	06:33:21
 3601604002.811	   95.754000	   -1.372900	       18815	       21863	16/02/2018	06:33:22
 3601604003.811	   95.757000	   -1.379500	       18816	       21842	16/02/2018	06:33:23
 3601604004.811	   95.760500	   -1.385500	       18817	       21822	16/02/2018	06:33:24
 3601604005.811	   95.764000	   -1.391100	       18819	       21802	16/02/2018	06:33:25
 3601604006.811	   95.767000	   -1.397800	       18820	       21781	16/02/2018	06:33:26
 3601604007.811	   95.770500	   -1.403700	       18821	       21761	16/02/2018	06:33:27
 3601604008.811	   95.773500	   -1.409500	       18822	       21741	16/02/2018	06:33:28
 3601604009.811	   95.776500	   -1.415900	       18823	       21721	16/02/2018	06:33:29
 3601604010.811	   95.779500	   -1.421900	       18825	       21701	16/02/2018	06:33:30
 3601604011.811	   95.782000	   -1.427900	       18826	       21681	16/02/2018	06:33:31
 3601604012.811	   95.785000	   -1.433800	       18827	       21660	16/02/2018	06:33:32
 3601604013.811	   95.788000	   -1.440300	       18828	       21640	16/02/2018	06:33:33
 3601604014.811	   95.791000	   -1.446300	       18829	       21619	16/02/2018	06:33:34
 3601604015.811	   95.794000	   -1.451900	       18830	       21600	16/02/2018	06:33:35
 3601604016.811	   95.797000	   -1.458700	       18831	       21579	16/02/2018	06:33:36
 3601604017.811	   95.800000	   -1.464600	       18832	       21559	16/02/2018	06:33:37
 3601604018.811	   95.802500	   -1.470300	       18833	       21539	16/02/2018	06:33:38
 3601604019.811	   95.805500	   -1.476900	       18834	       21518	16/02/2018	06:33:39
 3601604020.811	   95.808500	   -1.482800	       18836	       21499	16/02/2018	06:33:40
 3601604021.811	   95.811500	   -1.488700	       18837	       21478	16/02/2018	06:33:41
 3601604022.795	   95.814000	   -1.494900	       18838	       21458	16/02/2018	06:33:42
 3601604023.795	   95.817000	   -1.501100	       18839	       21438	16/02/2018	06:33:43
 3601604024.795	   95.820000	   -1.507100	       18840	       21418	16/02/2018	06:33:44
 3601604025.795	   95.823000	   -1.512900	       18841	       21398	16/02/2018	06:33:45
 3601604026.795	   95.826000	   -1.519500	       18842	       21378	16/02/2018	06:33:46
 3601604027.795	   95.828500	   -1.525400	       18844	       21358	16/02/2018	06:33:47
 3601604028.811	   95.831500	   -1.531100	       18845	       21338	16/02/2018	06:33:48
 3601604029.811	   95.834500	   -1.537800	       18846	       21318	16/02/2018	06:33:49
 3601604030.811	   95.837500	   -1.543700	       18847	       21297	16/02/2018	06:33:50
 3601604031.811	   95.840000	   -1.549500	       18848	       21277	16/02/2018	06:33:51
 3601604032.811	   95.843000	   -1.556000	       18849	       21257	16/02/2018	06:33:52
 3601604033.811	   95.846000	   -1.561900	       18850	       21236	16/02/2018	06:33:53
 3601604034.811	   95.849000	   -1.567900	       18851	       21216	16/02/2018	06:33:54
 3601604035.811	   95.852000	   -1.573900	       18852	       21196	16/02/2018	06:33:55
 3601604036.811	   95.855000	   -1.580300	       18853	       21176	16/02/2018	06:33:56
 3601604037.811	   95.858000	   -1.586400	       18854	       21155	16/02/2018	06:33:57
 3601604038.811	   95.861000	   -1.591900	       18856	       21135	16/02/2018	06:33:58
 3601604039.811	   95.864000	   -1.598700	       18857	       21115	16/02/2018	06:33:59
 3601604040.811	   95.866500	   -1.604600	       18858	       21095	16/02/2018	06:34:00
 3601604041.811	   95.869500	   -1.610300	       18859	       21075	16/02/2018	06:34:01
 3601604042.811	   95.872500	   -1.617000	       18860	       21054	16/02/2018	06:34:02
 3601604043.811	   95.875500	   -1.622800	       18861	       21034	16/02/2018	06:34:03
 3601604044.811	   95.878500	   -1.628800	       18862	       21014	16/02/2018	06:34:04
 3601604045.811	   95.881000	   -1.634900	       18863	       20994	16/02/2018	06:34:05
 3601604046.811	   95.884000	   -1.641100	       18865	       20974	16/02/2018	06:34:06
 3601604047.811	   95.887000	   -1.647100	       18866	       20954	16/02/2018	06:34:07
 3601604048.811	   95.890000	   -1.652900	       18867	       20934	16/02/2018	06:34:08
 3601604049.811	   95.892500	   -1.659500	       18868	       20913	16/02/2018	06:34:09
 3601604050.811	   95.895500	   -1.665500	       18869	       20893	16/02/2018	06:34:10
 3601604051.811	   95.898500	   -1.671100	       18870	       20873	16/02/2018	06:34:11
 3601604052.811	   95.901500	   -1.677800	       18871	       20853	16/02/2018	06:34:12
 3601604053.795	   95.904500	   -1.683700	       18872	       20833	16/02/2018	06:34:13
 3601604054.795	   95.907000	   -1.689500	       18874	       20812	16/02/2018	06:34:14
 3601604055.811	   95.910000	   -1.696000	       18875	       20793	16/02/2018	06:34:15
 3601604056.795	   95.913000	   -1.702000	       18876	       20772	16/02/2018	06:34:16
 3601604057.811	   95.916000	   -1.708000	       18877	       20752	16/02/2018	06:34:17
 3601604058.811	   95.918500	   -1.713900	       18878	       20732	16/02/2018	06:34:18
 3601604059.811	   95.921500	   -1.720400	       18879	       20711	16/02/2018	06:34:19
 3601604060.811	   95.924500	   -1.726300	       18880	       20690	16/02/2018	06:34:20
 3601604061.811	   95.927500	   -1.731900	       18881	       20671	16/02/2018	06:34:21
 3601604062.811	   95.930000	   -1.738700	       18882	       20651	16/02/2018	06:34:22
 3601604063.811	   95.933000	   -1.744600	       18883	       20630	16/02/2018	06:34:23
