Timestamp	Horizontal A.E.	Vertical A.E.	Horizontal M.E.	Vertical M.E.	Date	Time
 3601494003.050	   96.239500	   -0.000300	       18995	       26464	15/02/2018	00:00:03
 3601494603.097	   96.239500	   -0.000300	       18995	       26464	15/02/2018	00:10:03
 3601495203.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	00:20:03
 3601495803.597	   96.239500	   -0.000300	       18995	       26464	15/02/2018	00:30:03
 3601496403.597	   96.239500	   -0.000300	       18995	       26464	15/02/2018	00:40:03
 3601497004.097	   96.239500	   -0.000300	       18995	       26464	15/02/2018	00:50:04
 3601497604.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	01:00:04
 3601498204.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	01:10:04
 3601498804.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	01:20:04
 3601499404.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	01:30:04
 3601500004.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	01:40:04
 3601500604.597	   96.239500	   -0.000300	       18995	       26464	15/02/2018	01:50:04
 3601501205.082	   96.239500	   -0.000300	       18995	       26464	15/02/2018	02:00:05
 3601501805.082	   96.239500	   -0.000300	       18995	       26464	15/02/2018	02:10:05
 3601502405.097	   96.239500	   -0.000300	       18995	       26464	15/02/2018	02:20:05
 3601503005.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	02:30:05
 3601503605.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	02:40:05
 3601504205.597	   96.239500	   -0.000300	       18995	       26464	15/02/2018	02:50:05
 3601504806.082	   96.239500	   -0.000300	       18995	       26464	15/02/2018	03:00:06
 3601505406.082	   96.239500	   -0.000300	       18995	       26464	15/02/2018	03:10:06
 3601506006.097	   96.239500	   -0.000300	       18995	       26464	15/02/2018	03:20:06
 3601506606.582	   96.239500	   -0.000400	       18995	       26464	15/02/2018	03:30:06
 3601507206.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	03:40:06
 3601507806.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	03:50:06
 3601508406.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	04:00:06
 3601509006.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	04:10:06
 3601509606.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	04:20:06
 3601510206.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	04:30:06
 3601510806.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	04:40:06
 3601511406.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	04:50:06
 3601512006.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	05:00:06
 3601512606.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	05:10:06
 3601513206.582	   96.239500	   -0.000300	       18995	       26464	15/02/2018	05:20:06
 3601513806.652	   96.239500	   -0.000300	       18995	       26464	15/02/2018	05:30:06
 3601514406.661	   96.239500	   -0.000300	       18995	       26464	15/02/2018	05:40:06
 3601515006.662	   96.239500	   -0.000300	       18995	       26464	15/02/2018	05:50:06
 3601515606.662	   96.239500	   -0.000300	       18995	       26464	15/02/2018	06:00:06
 3601516206.662	   96.239500	   -0.000300	       18995	       26464	15/02/2018	06:10:06
 3601516806.662	   96.239500	   -0.000300	       18995	       26464	15/02/2018	06:20:06
 3601517406.686	   96.239500	   -0.000200	       18995	       26464	15/02/2018	06:30:06
 3601517498.155	   96.239500	   -0.000300	       18995	       26462	15/02/2018	06:31:38
 3601517498.655	   96.239500	   -0.000400	       18995	       26459	15/02/2018	06:31:38
 3601517499.655	   96.239000	   -0.000800	       18994	       26452	15/02/2018	06:31:39
 3601517500.655	   96.238000	   -0.001600	       18993	       26442	15/02/2018	06:31:40
 3601517501.655	   96.235000	   -0.003200	       18991	       26430	15/02/2018	06:31:41
 3601517502.655	   96.231500	   -0.006700	       18990	       26414	15/02/2018	06:31:42
 3601517503.655	   96.226500	   -0.010900	       18987	       26395	15/02/2018	06:31:43
 3601517504.671	   96.221000	   -0.017200	       18985	       26375	15/02/2018	06:31:44
 3601517505.655	   96.214500	   -0.023000	       18982	       26356	15/02/2018	06:31:45
 3601517506.655	   96.207500	   -0.028800	       18980	       26335	15/02/2018	06:31:46
 3601517507.655	   96.200000	   -0.034900	       18977	       26316	15/02/2018	06:31:47
 3601517508.655	   96.193000	   -0.041000	       18974	       26295	15/02/2018	06:31:48
 3601517509.655	   96.186000	   -0.046900	       18972	       26276	15/02/2018	06:31:49
 3601517510.655	   96.179000	   -0.052400	       18969	       26255	15/02/2018	06:31:50
 3601517511.655	   96.172000	   -0.059100	       18966	       26234	15/02/2018	06:31:51
 3601517512.655	   96.164500	   -0.064800	       18963	       26215	15/02/2018	06:31:52
 3601517513.655	   96.157500	   -0.070500	       18961	       26194	15/02/2018	06:31:53
 3601517514.655	   96.150500	   -0.077100	       18958	       26174	15/02/2018	06:31:54
 3601517515.655	   96.143500	   -0.083000	       18956	       26154	15/02/2018	06:31:55
 3601517516.655	   96.136500	   -0.088800	       18953	       26134	15/02/2018	06:31:56
 3601517517.655	   96.129500	   -0.095000	       18950	       26113	15/02/2018	06:31:57
 3601517518.655	   96.122500	   -0.101100	       18948	       26093	15/02/2018	06:31:58
 3601517519.655	   96.115500	   -0.107100	       18945	       26073	15/02/2018	06:31:59
 3601517520.655	   96.108500	   -0.112600	       18942	       26053	15/02/2018	06:32:00
 3601517521.655	   96.101500	   -0.119200	       18939	       26033	15/02/2018	06:32:01
 3601517522.655	   96.094500	   -0.125100	       18937	       26012	15/02/2018	06:32:02
 3601517523.655	   96.088000	   -0.130700	       18934	       25992	15/02/2018	06:32:03
 3601517524.655	   96.081000	   -0.137400	       18931	       25971	15/02/2018	06:32:04
 3601517525.655	   96.074000	   -0.143200	       18929	       25951	15/02/2018	06:32:05
 3601517526.655	   96.067000	   -0.149000	       18926	       25932	15/02/2018	06:32:06
 3601517527.655	   96.060000	   -0.155300	       18923	       25911	15/02/2018	06:32:07
 3601517528.655	   96.053000	   -0.161400	       18921	       25892	15/02/2018	06:32:08
 3601517529.655	   96.046000	   -0.167300	       18918	       25871	15/02/2018	06:32:09
 3601517530.655	   96.039000	   -0.173000	       18915	       25852	15/02/2018	06:32:10
 3601517531.655	   96.032000	   -0.179600	       18912	       25831	15/02/2018	06:32:11
 3601517532.655	   96.025000	   -0.185500	       18910	       25811	15/02/2018	06:32:12
 3601517533.655	   96.018000	   -0.191000	       18907	       25791	15/02/2018	06:32:13
 3601517534.655	   96.011000	   -0.197700	       18905	       25770	15/02/2018	06:32:14
 3601517535.655	   96.004000	   -0.203600	       18902	       25751	15/02/2018	06:32:15
 3601517536.655	   95.996500	   -0.209300	       18899	       25730	15/02/2018	06:32:16
 3601517537.655	   95.989500	   -0.215600	       18896	       25711	15/02/2018	06:32:17
 3601517538.655	   95.982500	   -0.221700	       18894	       25690	15/02/2018	06:32:18
 3601517539.655	   95.975500	   -0.227700	       18891	       25669	15/02/2018	06:32:19
 3601517540.655	   95.968500	   -0.233400	       18888	       25649	15/02/2018	06:32:20
 3601517541.655	   95.961500	   -0.240000	       18886	       25629	15/02/2018	06:32:21
 3601517542.655	   95.954500	   -0.246000	       18883	       25609	15/02/2018	06:32:22
 3601517543.655	   95.947500	   -0.251400	       18880	       25589	15/02/2018	06:32:23
 3601517544.655	   95.940500	   -0.258300	       18878	       25569	15/02/2018	06:32:24
 3601517545.655	   95.933500	   -0.264100	       18875	       25548	15/02/2018	06:32:25
 3601517546.655	   95.926500	   -0.269800	       18872	       25528	15/02/2018	06:32:26
 3601517547.655	   95.919500	   -0.276300	       18870	       25508	15/02/2018	06:32:27
 3601517548.655	   95.914500	   -0.282200	       18869	       25488	15/02/2018	06:32:28
 3601517549.655	   95.910500	   -0.288200	       18868	       25468	15/02/2018	06:32:29
 3601517550.655	   95.908000	   -0.294200	       18867	       25448	15/02/2018	06:32:30
 3601517551.655	   95.906500	   -0.300500	       18867	       25427	15/02/2018	06:32:31
 3601517552.655	   95.906500	   -0.306500	       18868	       25407	15/02/2018	06:32:32
 3601517553.655	   95.906500	   -0.312100	       18868	       25387	15/02/2018	06:32:33
 3601517554.655	   95.907500	   -0.318700	       18868	       25367	15/02/2018	06:32:34
 3601517555.655	   95.908000	   -0.324500	       18868	       25347	15/02/2018	06:32:35
 3601517556.655	   95.908000	   -0.330200	       18869	       25327	15/02/2018	06:32:36
 3601517557.655	   95.909000	   -0.336800	       18870	       25307	15/02/2018	06:32:37
 3601517558.655	   95.910500	   -0.342600	       18870	       25286	15/02/2018	06:32:38
 3601517559.655	   95.911500	   -0.348600	       18871	       25266	15/02/2018	06:32:39
 3601517560.655	   95.913000	   -0.354700	       18871	       25246	15/02/2018	06:32:40
 3601517561.655	   95.914000	   -0.360900	       18872	       25225	15/02/2018	06:32:41
 3601517562.655	   95.915500	   -0.366900	       18872	       25205	15/02/2018	06:32:42
 3601517563.655	   95.917000	   -0.372500	       18873	       25185	15/02/2018	06:32:43
 3601517564.655	   95.918000	   -0.379200	       18874	       25164	15/02/2018	06:32:44
 3601517565.655	   95.919500	   -0.385100	       18874	       25145	15/02/2018	06:32:45
 3601517566.655	   95.921000	   -0.390700	       18875	       25125	15/02/2018	06:32:46
 3601517567.655	   95.922000	   -0.397400	       18875	       25104	15/02/2018	06:32:47
 3601517568.655	   95.923500	   -0.403300	       18876	       25084	15/02/2018	06:32:48
 3601517569.655	   95.925000	   -0.409100	       18876	       25064	15/02/2018	06:32:49
 3601517570.655	   95.926500	   -0.415400	       18877	       25044	15/02/2018	06:32:50
 3601517571.655	   95.927500	   -0.421500	       18877	       25024	15/02/2018	06:32:51
 3601517572.655	   95.929000	   -0.427500	       18878	       25004	15/02/2018	06:32:52
 3601517573.655	   95.930500	   -0.433300	       18878	       24984	15/02/2018	06:32:53
 3601517574.655	   95.932000	   -0.439800	       18879	       24963	15/02/2018	06:32:54
 3601517575.655	   95.933000	   -0.445800	       18880	       24943	15/02/2018	06:32:55
 3601517576.655	   95.934500	   -0.451300	       18880	       24923	15/02/2018	06:32:56
 3601517577.655	   95.936000	   -0.458100	       18881	       24903	15/02/2018	06:32:57
 3601517578.655	   95.937500	   -0.463900	       18881	       24882	15/02/2018	06:32:58
 3601517579.655	   95.939000	   -0.469700	       18882	       24863	15/02/2018	06:32:59
 3601517580.655	   95.940000	   -0.476200	       18882	       24842	15/02/2018	06:33:00
 3601517581.655	   95.941500	   -0.482200	       18883	       24821	15/02/2018	06:33:01
 3601517582.655	   95.943000	   -0.488200	       18883	       24802	15/02/2018	06:33:02
 3601517583.655	   95.944500	   -0.494100	       18884	       24781	15/02/2018	06:33:03
 3601517584.655	   95.945500	   -0.500500	       18884	       24761	15/02/2018	06:33:04
 3601517585.655	   95.947000	   -0.506500	       18885	       24741	15/02/2018	06:33:05
 3601517586.655	   95.948500	   -0.512100	       18886	       24721	15/02/2018	06:33:06
 3601517587.655	   95.950000	   -0.518800	       18886	       24701	15/02/2018	06:33:07
 3601517588.655	   95.951000	   -0.524700	       18887	       24680	15/02/2018	06:33:08
 3601517589.655	   95.952500	   -0.530400	       18887	       24660	15/02/2018	06:33:09
 3601517590.655	   95.954000	   -0.537100	       18888	       24639	15/02/2018	06:33:10
 3601517591.655	   95.955500	   -0.542900	       18888	       24620	15/02/2018	06:33:11
 3601517592.655	   95.957000	   -0.548800	       18889	       24599	15/02/2018	06:33:12
 3601517593.655	   95.958500	   -0.555000	       18890	       24580	15/02/2018	06:33:13
 3601517594.655	   95.960000	   -0.561200	       18890	       24560	15/02/2018	06:33:14
 3601517595.655	   95.961500	   -0.567200	       18891	       24540	15/02/2018	06:33:15
 3601517596.655	   95.962500	   -0.572900	       18892	       24519	15/02/2018	06:33:16
 3601517597.655	   95.964000	   -0.579600	       18892	       24499	15/02/2018	06:33:17
 3601517598.655	   95.965500	   -0.585500	       18893	       24479	15/02/2018	06:33:18
 3601517599.655	   95.967000	   -0.591100	       18893	       24459	15/02/2018	06:33:19
 3601517600.655	   95.968500	   -0.597900	       18894	       24438	15/02/2018	06:33:20
 3601517601.655	   95.970000	   -0.603800	       18894	       24418	15/02/2018	06:33:21
 3601517602.655	   95.971500	   -0.609500	       18895	       24398	15/02/2018	06:33:22
 3601517603.655	   95.973000	   -0.615900	       18896	       24378	15/02/2018	06:33:23
 3601517604.655	   95.974500	   -0.621900	       18896	       24358	15/02/2018	06:33:24
 3601517605.655	   95.976000	   -0.627900	       18897	       24338	15/02/2018	06:33:25
 3601517606.655	   95.977000	   -0.633900	       18897	       24317	15/02/2018	06:33:26
 3601517607.655	   95.979000	   -0.640300	       18898	       24297	15/02/2018	06:33:27
 3601517608.671	   95.981000	   -0.646300	       18900	       24277	15/02/2018	06:33:28
 3601517609.655	   95.984500	   -0.651900	       18901	       24257	15/02/2018	06:33:29
 3601517610.655	   95.988000	   -0.658700	       18902	       24236	15/02/2018	06:33:30
 3601517611.655	   95.991500	   -0.664500	       18904	       24215	15/02/2018	06:33:31
 3601517612.655	   95.995000	   -0.670200	       18905	       24195	15/02/2018	06:33:32
 3601517613.655	   95.998500	   -0.676900	       18906	       24175	15/02/2018	06:33:33
 3601517614.655	   96.002000	   -0.682800	       18908	       24156	15/02/2018	06:33:34
 3601517615.655	   96.005500	   -0.688700	       18909	       24136	15/02/2018	06:33:35
 3601517616.655	   96.009000	   -0.694800	       18910	       24116	15/02/2018	06:33:36
 3601517617.655	   96.012500	   -0.701100	       18912	       24095	15/02/2018	06:33:37
 3601517618.655	   96.016000	   -0.707100	       18913	       24076	15/02/2018	06:33:38
 3601517619.655	   96.019500	   -0.712700	       18915	       24055	15/02/2018	06:33:39
 3601517620.655	   96.023000	   -0.719400	       18916	       24034	15/02/2018	06:33:40
 3601517621.655	   96.026500	   -0.725400	       18918	       24015	15/02/2018	06:33:41
 3601517622.655	   96.030000	   -0.730900	       18919	       23994	15/02/2018	06:33:42
 3601517623.655	   96.033500	   -0.737800	       18920	       23975	15/02/2018	06:33:43
 3601517624.655	   96.037000	   -0.743600	       18922	       23954	15/02/2018	06:33:44
 3601517625.655	   96.040500	   -0.749400	       18923	       23934	15/02/2018	06:33:45
 3601517626.655	   96.044000	   -0.755700	       18925	       23914	15/02/2018	06:33:46
 3601517627.655	   96.047500	   -0.761800	       18926	       23894	15/02/2018	06:33:47
 3601517628.655	   96.051000	   -0.767800	       18927	       23873	15/02/2018	06:33:48
 3601517629.655	   96.054500	   -0.773700	       18929	       23853	15/02/2018	06:33:49
 3601517630.655	   96.058000	   -0.780200	       18930	       23833	15/02/2018	06:33:50
 3601517631.655	   96.061500	   -0.786200	       18931	       23813	15/02/2018	06:33:51
 3601517632.655	   96.065000	   -0.791700	       18932	       23792	15/02/2018	06:33:52
 3601517633.655	   96.068500	   -0.798500	       18934	       23772	15/02/2018	06:33:53
 3601517634.655	   96.072000	   -0.804400	       18935	       23752	15/02/2018	06:33:54
 3601517635.655	   96.075500	   -0.810000	       18936	       23732	15/02/2018	06:33:55
 3601517636.655	   96.079000	   -0.816700	       18938	       23711	15/02/2018	06:33:56
 3601517637.655	   96.082500	   -0.822600	       18939	       23692	15/02/2018	06:33:57
 3601517638.655	   96.086000	   -0.828500	       18941	       23671	15/02/2018	06:33:58
 3601517639.655	   96.089500	   -0.834600	       18942	       23651	15/02/2018	06:33:59
 3601517640.655	   96.093000	   -0.840900	       18944	       23630	15/02/2018	06:34:00
 3601517641.655	   96.096500	   -0.846900	       18945	       23611	15/02/2018	06:34:01
 3601517642.655	   96.100000	   -0.852500	       18946	       23591	15/02/2018	06:34:02
 3601517643.655	   96.103500	   -0.859300	       18948	       23570	15/02/2018	06:34:03
 3601517644.655	   96.107000	   -0.865100	       18949	       23551	15/02/2018	06:34:04
 3601517645.655	   96.110000	   -0.870700	       18950	       23530	15/02/2018	06:34:05
 3601517646.655	   96.113500	   -0.877500	       18952	       23510	15/02/2018	06:34:06
 3601517647.655	   96.117000	   -0.883400	       18953	       23490	15/02/2018	06:34:07
 3601517648.655	   96.120500	   -0.889200	       18954	       23470	15/02/2018	06:34:08
 3601517649.655	   96.124000	   -0.895500	       18956	       23450	15/02/2018	06:34:09
 3601517650.655	   96.128000	   -0.901600	       18957	       23429	15/02/2018	06:34:10
 3601517651.655	   96.131500	   -0.907600	       18958	       23409	15/02/2018	06:34:11
 3601517652.655	   96.135000	   -0.913400	       18960	       23388	15/02/2018	06:34:12
 3601517653.655	   96.138500	   -0.919900	       18961	       23368	15/02/2018	06:34:13
 3601517654.655	   96.142000	   -0.925900	       18962	       23348	15/02/2018	06:34:14
 3601517655.655	   96.145500	   -0.931500	       18964	       23328	15/02/2018	06:34:15
 3601517656.655	   96.149000	   -0.938200	       18965	       23308	15/02/2018	06:34:16
 3601517657.655	   96.152500	   -0.944100	       18967	       23287	15/02/2018	06:34:17
 3601517658.655	   96.156500	   -0.949800	       18968	       23267	15/02/2018	06:34:18
 3601517659.655	   96.160000	   -0.956300	       18969	       23247	15/02/2018	06:34:19
 3601517660.655	   96.163500	   -0.962300	       18971	       23227	15/02/2018	06:34:20
 3601517661.655	   96.167000	   -0.968300	       18972	       23207	15/02/2018	06:34:21
 3601517662.655	   96.170500	   -0.974400	       18974	       23187	15/02/2018	06:34:22
 3601517663.655	   96.174000	   -0.980600	       18975	       23167	15/02/2018	06:34:23
 3601517664.655	   96.177500	   -0.986700	       18976	       23146	15/02/2018	06:34:24
 3601517665.655	   96.181000	   -0.992300	       18978	       23127	15/02/2018	06:34:25
 3601517666.655	   96.184500	   -0.999000	       18979	       23106	15/02/2018	06:34:26
 3601517667.655	   96.188000	   -1.005000	       18980	       23086	15/02/2018	06:34:27
 3601517668.655	   96.191000	   -1.010600	       18981	       23065	15/02/2018	06:34:28
 3601517669.655	   96.194000	   -1.017300	       18982	       23045	15/02/2018	06:34:29
 3601517670.655	   96.197000	   -1.023200	       18983	       23025	15/02/2018	06:34:30
 3601517671.655	   96.200000	   -1.029000	       18984	       23005	15/02/2018	06:34:31
 3601517672.655	   96.203000	   -1.035400	       18985	       22985	15/02/2018	06:34:32
 3601517673.655	   96.206000	   -1.041500	       18987	       22965	15/02/2018	06:34:33
 3601517674.655	   96.209000	   -1.047500	       18988	       22945	15/02/2018	06:34:34
 3601517675.655	   96.212000	   -1.053300	       18989	       22924	15/02/2018	06:34:35
 3601517676.655	   96.214500	   -1.059800	       18990	       22904	15/02/2018	06:34:36
 3601517677.655	   96.217500	   -1.065800	       18991	       22884	15/02/2018	06:34:37
 3601517678.655	   96.220500	   -1.071400	       18992	       22863	15/02/2018	06:34:38
 3601517679.655	   96.223500	   -1.078300	       18993	       22843	15/02/2018	06:34:39
 3601517680.655	   96.226500	   -1.084100	       18995	       22823	15/02/2018	06:34:40
 3601517681.655	   96.229500	   -1.089900	       18996	       22803	15/02/2018	06:34:41
 3601517682.655	   96.232000	   -1.096300	       18997	       22783	15/02/2018	06:34:42
 3601517683.655	   96.235000	   -1.102400	       18998	       22763	15/02/2018	06:34:43
 3601517684.655	   96.238000	   -1.108300	       18999	       22743	15/02/2018	06:34:44
 3601517685.655	   96.241000	   -1.114400	       19000	       22723	15/02/2018	06:34:45
 3601517686.717	   96.243500	   -1.120700	       19002	       22701	15/02/2018	06:34:46
 3601517687.702	   96.246500	   -1.126700	       19003	       22681	15/02/2018	06:34:47
 3601517688.717	   96.249500	   -1.132400	       19004	       22660	15/02/2018	06:34:48
 3601517689.655	   96.252000	   -1.139100	       19005	       22642	15/02/2018	06:34:49
 3601517690.655	   96.255000	   -1.144900	       19006	       22622	15/02/2018	06:34:50
 3601517691.655	   96.258000	   -1.150600	       19007	       22602	15/02/2018	06:34:51
 3601517692.655	   96.261000	   -1.157300	       19008	       22581	15/02/2018	06:34:52
 3601517693.655	   96.263500	   -1.163200	       19009	       22561	15/02/2018	06:34:53
 3601517694.671	   96.266500	   -1.169000	       19010	       22541	15/02/2018	06:34:54
 3601517695.655	   96.269500	   -1.175300	       19011	       22520	15/02/2018	06:34:55
 3601517696.655	   96.272000	   -1.181400	       19012	       22500	15/02/2018	06:34:56
 3601517697.655	   96.275000	   -1.187500	       19013	       22480	15/02/2018	06:34:57
 3601517698.655	   96.278000	   -1.193300	       19014	       22460	15/02/2018	06:34:58
 3601517699.655	   96.280500	   -1.199800	       19016	       22439	15/02/2018	06:34:59
 3601517700.655	   96.283500	   -1.205800	       19017	       22419	15/02/2018	06:35:00
 3601517701.655	   96.286500	   -1.211400	       19018	       22399	15/02/2018	06:35:01
 3601517702.655	   96.289500	   -1.218100	       19019	       22379	15/02/2018	06:35:02
 3601517703.655	   96.292000	   -1.224000	       19020	       22359	15/02/2018	06:35:03
 3601517704.655	   96.295000	   -1.229800	       19021	       22339	15/02/2018	06:35:04
 3601517705.655	   96.298000	   -1.236300	       19023	       22319	15/02/2018	06:35:05
 3601517706.655	   96.301000	   -1.242200	       19024	       22299	15/02/2018	06:35:06
 3601517707.655	   96.304000	   -1.248300	       19025	       22279	15/02/2018	06:35:07
 3601517708.655	   96.307000	   -1.254300	       19026	       22258	15/02/2018	06:35:08
 3601517709.655	   96.310000	   -1.260600	       19027	       22238	15/02/2018	06:35:09
 3601517710.655	   96.313000	   -1.266700	       19028	       22218	15/02/2018	06:35:10
 3601517711.655	   96.315500	   -1.272300	       19029	       22197	15/02/2018	06:35:11
 3601517712.655	   96.318500	   -1.279000	       19030	       22178	15/02/2018	06:35:12
 3601517713.655	   96.321500	   -1.284900	       19031	       22157	15/02/2018	06:35:13
 3601517714.655	   96.324500	   -1.290500	       19033	       22138	15/02/2018	06:35:14
 3601517715.655	   96.327000	   -1.297300	       19034	       22117	15/02/2018	06:35:15
 3601517716.655	   96.330000	   -1.303200	       19035	       22097	15/02/2018	06:35:16
 3601517717.655	   96.333000	   -1.309000	       19036	       22076	15/02/2018	06:35:17
 3601517718.655	   96.336000	   -1.315300	       19037	       22056	15/02/2018	06:35:18
 3601517719.655	   96.339000	   -1.321400	       19038	       22036	15/02/2018	06:35:19
 3601517720.655	   96.342000	   -1.327400	       19039	       22016	15/02/2018	06:35:20
 3601517721.655	   96.345000	   -1.333200	       19040	       21996	15/02/2018	06:35:21
 3601517722.655	   96.347500	   -1.339800	       19042	       21975	15/02/2018	06:35:22
 3601517723.655	   96.350500	   -1.345700	       19043	       21955	15/02/2018	06:35:23
 3601517724.655	   96.353500	   -1.351300	       19044	       21934	15/02/2018	06:35:24
 3601517725.655	   96.356500	   -1.358100	       19045	       21914	15/02/2018	06:35:25
 3601517726.655	   96.359500	   -1.364000	       19046	       21894	15/02/2018	06:35:26
 3601517727.655	   96.362500	   -1.369800	       19047	       21875	15/02/2018	06:35:27
 3601517728.655	   96.365500	   -1.376300	       19049	       21855	15/02/2018	06:35:28
 3601517729.655	   96.368500	   -1.382200	       19050	       21834	15/02/2018	06:35:29
 3601517730.655	   96.371500	   -1.388200	       19051	       21814	15/02/2018	06:35:30
 3601517731.655	   96.374500	   -1.394300	       19052	       21794	15/02/2018	06:35:31
 3601517732.655	   96.377500	   -1.400600	       19053	       21774	15/02/2018	06:35:32
 3601517733.655	   96.380500	   -1.406600	       19054	       21754	15/02/2018	06:35:33
 3601517734.655	   96.383500	   -1.412200	       19055	       21734	15/02/2018	06:35:34
 3601517735.655	   96.386500	   -1.418900	       19056	       21713	15/02/2018	06:35:35
 3601517736.655	   96.389500	   -1.424900	       19058	       21693	15/02/2018	06:35:36
 3601517737.671	   96.392000	   -1.430500	       19059	       21673	15/02/2018	06:35:37
 3601517738.655	   96.395500	   -1.437200	       19060	       21653	15/02/2018	06:35:38
 3601517739.655	   96.398500	   -1.443100	       19061	       21632	15/02/2018	06:35:39
 3601517740.655	   96.401000	   -1.449000	       19062	       21612	15/02/2018	06:35:40
 3601517741.655	   96.404500	   -1.455400	       19063	       21592	15/02/2018	06:35:41
 3601517742.655	   96.407500	   -1.461400	       19064	       21572	15/02/2018	06:35:42
 3601517743.655	   96.410500	   -1.467500	       19066	       21551	15/02/2018	06:35:43
 3601517744.686	   96.413500	   -1.473300	       19067	       21531	15/02/2018	06:35:44
 3601517745.655	   96.416500	   -1.479900	       19068	       21510	15/02/2018	06:35:45
 3601517746.655	   96.419500	   -1.485800	       19069	       21491	15/02/2018	06:35:46
 3601517747.655	   96.422000	   -1.491400	       19070	       21471	15/02/2018	06:35:47
 3601517748.655	   96.425000	   -1.498200	       19072	       21450	15/02/2018	06:35:48
 3601517749.655	   96.428000	   -1.504100	       19073	       21431	15/02/2018	06:35:49
 3601517750.655	   96.431000	   -1.509800	       19074	       21410	15/02/2018	06:35:50
 3601517751.655	   96.434000	   -1.516300	       19075	       21390	15/02/2018	06:35:51
 3601517752.655	   96.437000	   -1.522400	       19076	       21369	15/02/2018	06:35:52
 3601517753.655	   96.440000	   -1.528300	       19077	       21350	15/02/2018	06:35:53
 3601517754.655	   96.443000	   -1.534400	       19079	       21328	15/02/2018	06:35:54
 3601517755.655	   96.446000	   -1.540700	       19080	       21310	15/02/2018	06:35:55
 3601517756.655	   96.449000	   -1.546700	       19081	       21289	15/02/2018	06:35:56
 3601517757.655	   96.451500	   -1.552400	       19082	       21269	15/02/2018	06:35:57
 3601517758.655	   96.454500	   -1.559100	       19083	       21249	15/02/2018	06:35:58
 3601517759.655	   96.457500	   -1.565000	       19084	       21229	15/02/2018	06:35:59
 3601517760.655	   96.460500	   -1.570700	       19085	       21209	15/02/2018	06:36:00
 3601517761.655	   96.463500	   -1.577400	       19086	       21188	15/02/2018	06:36:01
 3601517762.655	   96.466500	   -1.583300	       19087	       21168	15/02/2018	06:36:02
 3601517763.655	   96.469500	   -1.589200	       19089	       21148	15/02/2018	06:36:03
 3601517764.655	   96.472500	   -1.595500	       19090	       21128	15/02/2018	06:36:04
 3601517765.655	   96.475500	   -1.601600	       19091	       21108	15/02/2018	06:36:05
 3601517766.655	   96.478500	   -1.607700	       19092	       21088	15/02/2018	06:36:06
 3601517767.655	   96.481500	   -1.613500	       19093	       21066	15/02/2018	06:36:07
 3601517768.655	   96.484500	   -1.620000	       19094	       21046	15/02/2018	06:36:08
 3601517769.655	   96.487500	   -1.626000	       19096	       21026	15/02/2018	06:36:09
 3601517770.655	   96.490500	   -1.631500	       19097	       21006	15/02/2018	06:36:10
 3601517771.655	   96.493500	   -1.638400	       19098	       20986	15/02/2018	06:36:11
 3601517772.655	   96.496500	   -1.644200	       19099	       20966	15/02/2018	06:36:12
 3601517773.655	   96.499500	   -1.649900	       19100	       20946	15/02/2018	06:36:13
 3601517774.655	   96.502000	   -1.656500	       19101	       20926	15/02/2018	06:36:14
 3601517775.655	   96.505000	   -1.662500	       19103	       20906	15/02/2018	06:36:15
 3601517776.655	   96.508000	   -1.668400	       19104	       20886	15/02/2018	06:36:16
 3601517777.655	   96.511000	   -1.674500	       19105	       20865	15/02/2018	06:36:17
 3601517778.655	   96.514000	   -1.680800	       19106	       20845	15/02/2018	06:36:18
 3601517779.655	   96.517500	   -1.686800	       19107	       20825	15/02/2018	06:36:19
 3601517780.655	   96.520500	   -1.692400	       19108	       20805	15/02/2018	06:36:20
 3601517781.655	   96.523500	   -1.699200	       19109	       20785	15/02/2018	06:36:21
 3601517782.655	   96.526500	   -1.705100	       19110	       20765	15/02/2018	06:36:22
 3601517783.655	   96.529500	   -1.710600	       19112	       20744	15/02/2018	06:36:23
 3601517784.655	   96.532000	   -1.717400	       19113	       20724	15/02/2018	06:36:24
 3601517785.655	   96.535000	   -1.723300	       19114	       20704	15/02/2018	06:36:25
 3601517786.655	   96.538000	   -1.729100	       19115	       20684	15/02/2018	06:36:26
 3601517787.655	   96.541000	   -1.735400	       19116	       20663	15/02/2018	06:36:27
 3601517788.655	   96.544000	   -1.741500	       19117	       20643	15/02/2018	06:36:28
